"id","no","height","weight","order","isDefault"
"3-n111","111","1.0","115.0","1","true"
"3-n112","112","1.9","120.0","1","true"
"3-n113","113","1.1","34.6","1","true"
"3-n114","114","1.0","35.0","1","true"
"3-n115","115","2.2","80.0","1","true"
"3-n116","116","0.4","8.0","1","true"
"3-n117","117","1.2","25.0","1","true"
"3-n118","118","0.6","15.0","1","true"
"3-n119","119","1.3","39.0","1","true"
"3-n120","120","0.8","34.5","1","true"
"3-n121","121","1.1","80.0","1","true"
"3-n122","122","1.3","54.5","1","true"
"3-n122g","122","1.4","56.8","2","false"
"3-n123","123","1.5","56.0","1","true"
"3-n124","124","1.4","40.6","1","true"
"3-n125","125","1.1","30.0","1","true"
"3-n126","126","1.3","44.5","1","true"
"3-n127","127","1.5","55.0","1","true"
"3-n128","128","1.4","88.4","1","true"
"3-n129","129","0.9","10.0","1","true"
"3-n130","130","6.5","235.0","1","true"
"3-n131","131","2.5","220.0","1","true"
"3-n132","132","0.3","4.0","1","true"
"3-n133","133","0.3","6.5","1","true"
"3-n134","134","1.0","29.0","1","true"
"3-n135","135","0.8","24.5","1","true"
"3-n136","136","0.9","25.0","1","true"
"3-n137","137","0.8","36.5","1","true"
"3-n138","138","0.4","7.5","1","true"
"3-n139","139","1.0","35.0","1","true"
"3-n140","140","0.5","11.5","1","true"
"3-n141","141","1.3","40.5","1","true"
"3-n142","142","1.8","59.0","1","true"
"3-n143","143","2.1","460.0","1","true"
"3-n144","144","1.7","55.4","1","true"
"3-n144g","144","1.7","50.9","2","false"
"3-n145","145","1.6","52.6","1","true"
"3-n145g","145","1.6","58.2","2","false"
"3-n146","146","2.0","60.0","1","true"
"3-n146g","146","2.0","66.0","2","false"
"3-n147","147","1.8","3.3","1","true"
"3-n148","148","4.0","16.5","1","true"
"3-n149","149","2.2","210.0","1","true"
"3-n150","150","2.0","122.0","1","true"
"3-n151","151","0.4","4.0","1","true"
"3-n163","163","0.7","21.2","1","true"
"3-n164","164","1.6","40.8","1","true"
"3-n169","169","1.8","75.0","1","true"
"3-n170","170","0.5","12.0","1","true"
"3-n171","171","1.2","22.5","1","true"
"3-n172","172","0.3","2.0","1","true"
"3-n173","173","0.3","3.0","1","true"
"3-n174","174","0.3","1.0","1","true"
"3-n175","175","0.3","1.5","1","true"
"3-n176","176","0.6","3.2","1","true"
"3-n177","177","0.2","2.0","1","true"
"3-n178","178","1.5","15.0","1","true"
"3-n182","182","0.4","5.8","1","true"
"3-n183","183","0.4","8.5","1","true"
"3-n184","184","0.8","28.5","1","true"
"3-n185","185","1.2","38.0","1","true"
"3-n186","186","1.1","33.9","1","true"
"3-n194","194","0.4","8.5","1","true"
"3-n195","195","1.4","75.0","1","true"
"3-n196","196","0.9","26.5","1","true"
"3-n197","197","1.0","27.0","1","true"
"3-n199","199","2.0","79.5","1","true"
"3-n199g","199","1.8","79.5","2","false"
"3-n202","202","1.3","28.5","1","true"
"3-n206","206","1.5","14.0","1","true"
"3-n208","208","9.2","400.0","1","true"
"3-n211","211","0.5","3.9","1","true"
"3-n212","212","1.8","118.0","1","true"
"3-n213","213","0.6","20.5","1","true"
"3-n214","214","1.5","54.0","1","true"
"3-n215","215","0.9","28.0","1","true"
"3-n220","220","0.4","6.5","1","true"
"3-n221","221","1.1","55.8","1","true"
"3-n222","222","0.6","5.0","1","true"
"3-n222g","222","0.6","0.5","2","false"
"3-n223","223","0.6","12.0","1","true"
"3-n224","224","0.9","28.5","1","true"
"3-n225","225","0.9","16.0","1","true"
"3-n226","226","2.1","220.0","1","true"
"3-n227","227","1.7","50.5","1","true"
"3-n230","230","1.8","152.0","1","true"
"3-n233","233","0.6","32.5","1","true"
"3-n236","236","0.7","21.0","1","true"
"3-n237","237","1.4","48.0","1","true"
"3-n238","238","0.4","6.0","1","true"
"3-n239","239","0.6","23.5","1","true"
"3-n240","240","0.7","21.4","1","true"
"3-n241","241","1.2","75.5","1","true"
"3-n242","242","1.5","46.8","1","true"
"3-n243","243","1.9","178.0","1","true"
"3-n244","244","2.1","198.0","1","true"
"3-n245","245","2.0","187.0","1","true"
"3-n246","246","0.6","72.0","1","true"
"3-n247","247","1.2","152.0","1","true"
"3-n248","248","2.0","202.0","1","true"
"3-n249","249","5.2","216.0","1","true"
"3-n250","250","3.8","199.0","1","true"
"3-n251","251","0.6","5.0","1","true"
"3-n252","252","0.5","5.0","1","true"
"3-n253","253","0.9","21.6","1","true"
"3-n254","254","1.7","52.2","1","true"
"3-n255","255","0.4","2.5","1","true"
"3-n256","256","0.9","19.5","1","true"
"3-n257","257","1.9","52.0","1","true"
"3-n258","258","0.4","7.6","1","true"
"3-n259","259","0.7","28.0","1","true"
"3-n260","260","1.5","81.9","1","true"
"3-n263","263","0.4","17.5","1","true"
"3-n263g","263","0.4","17.5","2","false"
"3-n264","264","0.5","32.5","1","true"
"3-n264g","264","0.5","32.5","2","false"
"3-n270","270","0.5","2.6","1","true"
"3-n271","271","1.2","32.5","1","true"
"3-n272","272","1.5","55.0","1","true"
"3-n273","273","0.5","4.0","1","true"
"3-n274","274","1.0","28.0","1","true"
"3-n275","275","1.3","59.6","1","true"
"3-n278","278","0.6","9.5","1","true"
"3-n279","279","1.2","28.0","1","true"
"3-n280","280","0.4","6.6","1","true"
"3-n281","281","0.8","20.2","1","true"
"3-n282","282","1.6","48.4","1","true"
"3-n290","290","0.5","5.5","1","true"
"3-n291","291","0.8","12.0","1","true"
"3-n292","292","0.8","1.2","1","true"
"3-n293","293","0.6","16.3","1","true"
"3-n294","294","1.0","40.5","1","true"
"3-n295","295","1.5","84.0","1","true"
"3-n298","298","0.2","2.0","1","true"
"3-n302","302","0.5","11.0","1","true"
"3-n303","303","0.6","11.5","1","true"
"3-n304","304","0.4","60.0","1","true"
"3-n305","305","0.9","120.0","1","true"
"3-n306","306","2.1","360.0","1","true"
"3-n309","309","0.6","15.2","1","true"
"3-n310","310","1.5","40.2","1","true"
"3-n315","315","0.3","2.0","1","true"
"3-n318","318","0.8","20.8","1","true"
"3-n319","319","1.8","88.8","1","true"
"3-n320","320","2.0","130.0","1","true"
"3-n321","321","14.5","398.0","1","true"
"3-n324","324","0.5","80.4","1","true"
"3-n328","328","0.7","15.0","1","true"
"3-n329","329","1.1","15.3","1","true"
"3-n330","330","2.0","82.0","1","true"
"3-n333","333","0.4","1.2","1","true"
"3-n334","334","1.1","20.6","1","true"
"3-n337","337","1.0","168.0","1","true"
"3-n338","338","1.2","154.0","1","true"
"3-n339","339","0.4","1.9","1","true"
"3-n340","340","0.9","23.6","1","true"
"3-n341","341","0.6","11.5","1","true"
"3-n342","342","1.1","32.8","1","true"
"3-n343","343","0.5","21.5","1","true"
"3-n344","344","1.5","108.0","1","true"
"3-n345","345","1.0","23.8","1","true"
"3-n346","346","1.5","60.4","1","true"
"3-n347","347","0.7","12.5","1","true"
"3-n348","348","1.5","68.2","1","true"
"3-n349","349","0.6","7.4","1","true"
"3-n350","350","6.2","162.0","1","true"
"3-n355","355","0.8","15.0","1","true"
"3-n356","356","1.6","30.6","1","true"
"3-n359","359","1.2","47.0","1","true"
"3-n360","360","0.6","14.0","1","true"
"3-n361","361","0.7","16.8","1","true"
"3-n362","362","1.5","256.5","1","true"
"3-n363","363","0.8","39.5","1","true"
"3-n364","364","1.1","87.6","1","true"
"3-n365","365","1.4","150.6","1","true"
"3-n369","369","1.0","23.4","1","true"
"3-n371","371","0.6","42.1","1","true"
"3-n372","372","1.1","110.5","1","true"
"3-n373","373","1.5","102.6","1","true"
"3-n374","374","0.6","95.2","1","true"
"3-n375","375","1.2","202.5","1","true"
"3-n376","376","1.6","550.0","1","true"
"3-n377","377","1.7","230.0","1","true"
"3-n378","378","1.8","175.0","1","true"
"3-n379","379","1.9","205.0","1","true"
"3-n380","380","1.4","40.0","1","true"
"3-n381","381","2.0","60.0","1","true"
"3-n382","382","4.5","352.0","1","true"
"3-n383","383","3.5","950.0","1","true"
"3-n384","384","7.0","206.5","1","true"
"3-n385","385","0.3","1.1","1","true"
"3-n403","403","0.5","9.5","1","true"
"3-n404","404","0.9","30.5","1","true"
"3-n405","405","1.4","42.0","1","true"
"3-n406","406","0.2","1.2","1","true"
"3-n407","407","0.9","14.5","1","true"
"3-n415","415","0.3","5.5","1","true"
"3-n416","416","1.2","38.5","1","true"
"3-n420","420","0.4","3.3","1","true"
"3-n421","421","0.5","9.3","1","true"
"3-n422","422","0.3","6.3","1","true"
"3-n423","423","0.9","29.9","1","true"
"3-n425","425","0.4","1.2","1","true"
"3-n426","426","1.2","15.0","1","true"
"3-n427","427","0.4","5.5","1","true"
"3-n428","428","1.2","33.3","1","true"
"3-n434","434","0.4","19.2","1","true"
"3-n435","435","1.0","38.0","1","true"
"3-n436","436","0.5","60.5","1","true"
"3-n437","437","1.3","187.0","1","true"
"3-n438","438","0.5","15.0","1","true"
"3-n439","439","0.6","13.0","1","true"
"3-n440","440","0.6","24.4","1","true"
"3-n442","442","1.0","108.0","1","true"
"3-n443","443","0.7","20.5","1","true"
"3-n444","444","1.4","56.0","1","true"
"3-n445","445","1.9","95.0","1","true"
"3-n446","446","0.6","105.0","1","true"
"3-n447","447","0.7","20.2","1","true"
"3-n448","448","1.2","54.0","1","true"
"3-n449","449","0.8","49.5","1","true"
"3-n450","450","2.0","300.0","1","true"
"3-n451","451","0.8","12.0","1","true"
"3-n452","452","1.3","61.5","1","true"
"3-n453","453","0.7","23.0","1","true"
"3-n454","454","1.3","44.4","1","true"
"3-n458","458","1.0","65.0","1","true"
"3-n459","459","1.0","50.5","1","true"
"3-n460","460","2.2","135.5","1","true"
"3-n461","461","1.1","34.0","1","true"
"3-n462","462","1.2","180.0","1","true"
"3-n463","463","1.7","140.0","1","true"
"3-n464","464","2.4","282.8","1","true"
"3-n465","465","2.0","128.6","1","true"
"3-n466","466","1.8","138.6","1","true"
"3-n467","467","1.6","68.0","1","true"
"3-n468","468","1.5","38.0","1","true"
"3-n470","470","1.0","25.5","1","true"
"3-n471","471","0.8","25.9","1","true"
"3-n473","473","2.5","291.0","1","true"
"3-n474","474","0.9","34.0","1","true"
"3-n475","475","1.6","52.0","1","true"
"3-n477","477","2.2","106.6","1","true"
"3-n478","478","1.3","26.6","1","true"
"3-n479","479","0.3","0.3","1","true"
"3-n479h","479","0.3","0.3","2","false"
"3-n479w","479","0.3","0.3","3","false"
"3-n479f","479","0.3","0.3","4","false"
"3-n479s","479","0.3","0.3","5","false"
"3-n479c","479","0.3","0.3","6","false"
"3-n480","480","0.3","0.3","1","true"
"3-n481","481","0.3","0.3","1","true"
"3-n482","482","0.3","0.3","1","true"
"3-n483","483","5.4","683.0","1","true"
"3-n484","484","4.2","336.0","1","true"
"3-n485","485","1.7","430.0","1","true"
"3-n486","486","3.7","420.0","1","true"
"3-n487","487","4.5","750.0","1","true"
"3-n487o","487","6.9","650.0","2","false"
"3-n488","488","1.5","85.6","1","true"
"3-n494","494","0.4","4.0","1","true"
"3-n506","506","0.4","4.1","1","true"
"3-n507","507","0.9","14.7","1","true"
"3-n508","508","1.2","61.0","1","true"
"3-n509","509","0.4","10.1","1","true"
"3-n510","510","1.1","37.5","1","true"
"3-n517","517","0.6","23.3","1","true"
"3-n518","518","1.1","60.5","1","true"
"3-n519","519","0.3","2.1","1","true"
"3-n520","520","0.6","15.0","1","true"
"3-n521","521","1.2","29.0","1","true"
"3-n524","524","0.4","18.0","1","true"
"3-n525","525","0.9","102.0","1","true"
"3-n526","526","1.7","260.0","1","true"
"3-n527","527","0.4","2.1","1","true"
"3-n528","528","0.9","10.5","1","true"
"3-n529","529","0.3","8.5","1","true"
"3-n530","530","0.7","40.4","1","true"
"3-n531","531","1.1","31.0","1","true"
"3-n532","532","0.6","12.5","1","true"
"3-n533","533","1.2","40.0","1","true"
"3-n534","534","1.4","87.0","1","true"
"3-n535","535","0.5","4.5","1","true"
"3-n536","536","0.8","17.0","1","true"
"3-n537","537","1.5","62.0","1","true"
"3-n538","538","1.3","55.5","1","true"
"3-n539","539","1.4","51.0","1","true"
"3-n543","543","0.4","5.3","1","true"
"3-n544","544","1.2","58.5","1","true"
"3-n545","545","2.5","200.5","1","true"
"3-n546","546","0.3","0.6","1","true"
"3-n547","547","0.7","6.6","1","true"
"3-n548","548","0.5","6.6","1","true"
"3-n549","549","1.1","16.3","1","true"
"3-n550","550","1.0","18.0","1","true"
"3-n550f","550","1.0","18.0","2","false"
"3-n551","551","0.7","15.2","1","true"
"3-n552","552","1.0","33.4","1","true"
"3-n553","553","1.5","96.3","1","true"
"3-n554","554","0.6","37.5","1","true"
"3-n554g","554","0.7","40.0","2","false"
"3-n555","555","1.3","92.9","1","true"
"3-n555f","555","1.3","92.9","2","false"
"3-n555g","555","1.7","120.0","3","false"
"3-n555h","555","1.7","120.0","4","false"
"3-n556","556","1.0","28.0","1","true"
"3-n557","557","0.3","14.5","1","true"
"3-n558","558","1.4","200.0","1","true"
"3-n559","559","0.6","11.8","1","true"
"3-n560","560","1.1","30.0","1","true"
"3-n561","561","1.4","14.0","1","true"
"3-n562","562","0.5","1.5","1","true"
"3-n562g","562","0.5","1.5","2","false"
"3-n563","563","1.7","76.5","1","true"
"3-n564","564","0.7","16.5","1","true"
"3-n565","565","1.2","81.0","1","true"
"3-n566","566","0.5","9.5","1","true"
"3-n567","567","1.4","32.0","1","true"
"3-n568","568","0.6","31.0","1","true"
"3-n569","569","1.9","107.3","1","true"
"3-n570","570","0.7","12.5","1","true"
"3-n571","571","1.6","81.1","1","true"
"3-n572","572","0.4","5.8","1","true"
"3-n573","573","0.5","7.5","1","true"
"3-n574","574","0.4","5.8","1","true"
"3-n575","575","0.7","18.0","1","true"
"3-n576","576","1.5","44.0","1","true"
"3-n577","577","0.3","1.0","1","true"
"3-n578","578","0.6","8.0","1","true"
"3-n579","579","1.0","20.1","1","true"
"3-n582","582","0.4","5.7","1","true"
"3-n583","583","1.1","41.0","1","true"
"3-n584","584","1.3","57.5","1","true"
"3-n587","587","0.4","5.0","1","true"
"3-n588","588","0.5","5.9","1","true"
"3-n589","589","1.0","33.0","1","true"
"3-n590","590","0.2","1.0","1","true"
"3-n591","591","0.6","10.5","1","true"
"3-n592","592","1.2","33.0","1","true"
"3-n593","593","2.2","135.0","1","true"
"3-n595","595","0.1","0.6","1","true"
"3-n596","596","0.8","14.3","1","true"
"3-n597","597","0.6","18.8","1","true"
"3-n598","598","1.0","110.0","1","true"
"3-n599","599","0.3","21.0","1","true"
"3-n600","600","0.6","51.0","1","true"
"3-n601","601","0.6","81.0","1","true"
"3-n605","605","0.5","9.0","1","true"
"3-n606","606","1.0","34.5","1","true"
"3-n607","607","0.3","3.1","1","true"
"3-n608","608","0.6","13.0","1","true"
"3-n609","609","1.0","34.3","1","true"
"3-n610","610","0.6","18.0","1","true"
"3-n611","611","1.0","36.0","1","true"
"3-n612","612","1.8","105.5","1","true"
"3-n613","613","0.5","8.5","1","true"
"3-n614","614","2.6","260.0","1","true"
"3-n615","615","1.1","148.0","1","true"
"3-n616","616","0.4","7.7","1","true"
"3-n617","617","0.8","25.3","1","true"
"3-n618","618","0.7","11.0","1","true"
"3-n618g","618","0.7","20.5","2","false"
"3-n619","619","0.9","20.0","1","true"
"3-n620","620","1.4","35.5","1","true"
"3-n621","621","1.6","139.0","1","true"
"3-n622","622","1.0","92.0","1","true"
"3-n623","623","2.8","330.0","1","true"
"3-n624","624","0.5","10.2","1","true"
"3-n625","625","1.6","70.0","1","true"
"3-n626","626","1.6","94.6","1","true"
"3-n627","627","0.5","10.5","1","true"
"3-n628","628","1.5","41.0","1","true"
"3-n629","629","0.5","9.0","1","true"
"3-n630","630","1.2","39.5","1","true"
"3-n631","631","1.4","58.0","1","true"
"3-n632","632","0.3","33.0","1","true"
"3-n633","633","0.8","17.3","1","true"
"3-n634","634","1.4","50.0","1","true"
"3-n635","635","1.8","160.0","1","true"
"3-n636","636","1.1","28.8","1","true"
"3-n637","637","1.6","46.0","1","true"
"3-n638","638","2.1","250.0","1","true"
"3-n639","639","1.9","260.0","1","true"
"3-n640","640","2.0","200.0","1","true"
"3-n641","641","1.5","63.0","1","true"
"3-n641a","641","1.4","63.0","2","false"
"3-n642","642","1.5","61.0","1","true"
"3-n642a","642","3.0","61.0","2","false"
"3-n643","643","3.2","330.0","1","true"
"3-n644","644","2.9","345.0","1","true"
"3-n645","645","1.5","68.0","1","true"
"3-n645a","645","1.3","68.0","2","false"
"3-n646","646","3.0","325.0","1","true"
"3-n646w","646","3.6","325.0","2","false"
"3-n646b","646","3.3","325.0","3","false"
"3-n647","647","1.4","48.5","1","true"
"3-n647k","647","1.4","48.5","2","false"
"3-n649","649","1.5","82.5","1","true"
"3-n659","659","0.4","5.0","1","true"
"3-n660","660","1.0","42.4","1","true"
"3-n661","661","0.3","1.7","1","true"
"3-n662","662","0.7","16.0","1","true"
"3-n663","663","1.2","24.5","1","true"
"3-n674","674","0.6","8.0","1","true"
"3-n675","675","2.1","136.0","1","true"
"3-n677","677","0.3","3.5","1","true"
"3-n678","678","0.6","8.5","1","true"
"3-n678f","678","0.6","8.5","2","false"
"3-n679","679","0.8","2.0","1","true"
"3-n680","680","0.8","4.5","1","true"
"3-n681","681","1.7","53.0","1","true"
"3-n681b","681","1.7","53.0","2","false"
"3-n682","682","0.2","0.5","1","true"
"3-n683","683","0.8","15.5","1","true"
"3-n684","684","0.4","3.5","1","true"
"3-n685","685","0.8","5.0","1","true"
"3-n686","686","0.4","3.5","1","true"
"3-n687","687","1.5","47.0","1","true"
"3-n688","688","0.5","31.0","1","true"
"3-n689","689","1.3","96.0","1","true"
"3-n690","690","0.5","7.3","1","true"
"3-n691","691","1.8","81.5","1","true"
"3-n692","692","0.5","8.3","1","true"
"3-n693","693","1.3","35.3","1","true"
"3-n694","694","0.5","6.0","1","true"
"3-n695","695","1.0","21.0","1","true"
"3-n696","696","0.8","26.0","1","true"
"3-n697","697","2.5","270.0","1","true"
"3-n698","698","1.3","25.2","1","true"
"3-n699","699","2.7","225.0","1","true"
"3-n700","700","1.0","23.5","1","true"
"3-n701","701","0.8","21.5","1","true"
"3-n702","702","0.2","2.2","1","true"
"3-n703","703","0.3","5.7","1","true"
"3-n704","704","0.3","2.8","1","true"
"3-n705","705","0.8","17.5","1","true"
"3-n706","706","2.0","150.5","1","true"
"3-n707","707","0.2","3.0","1","true"
"3-n708","708","0.4","7.0","1","true"
"3-n709","709","1.5","71.0","1","true"
"3-n710","710","0.4","5.0","1","true"
"3-n710s","710","0.3","3.5","2","false"
"3-n710l","710","0.5","7.5","3","false"
"3-n710k","710","0.8","15.0","4","false"
"3-n711","711","0.9","12.5","1","true"
"3-n711s","711","0.7","9.5","2","false"
"3-n711l","711","1.1","14.0","3","false"
"3-n711k","711","1.7","39.0","4","false"
"3-n712","712","1.0","99.5","1","true"
"3-n713","713","2.0","505.0","1","true"
"3-n714","714","0.5","8.0","1","true"
"3-n715","715","1.5","85.0","1","true"
"3-n716","716","3.0","215.0","1","true"
"3-n717","717","5.8","203.0","1","true"
"3-n718","718","5.0","305.0","1","true"
"3-n718t","718","1.2","33.5","2","false"
"3-n718c","718","4.5","610.0","3","false"
"3-n719","719","0.7","8.8","1","true"
"3-n721","721","1.7","195.0","1","true"
"3-n722","722","0.3","1.5","1","true"
"3-n723","723","0.7","16.0","1","true"
"3-n724","724","1.6","36.6","1","true"
"3-n725","725","0.4","4.3","1","true"
"3-n726","726","0.7","25.0","1","true"
"3-n727","727","1.8","83.0","1","true"
"3-n728","728","0.4","7.5","1","true"
"3-n729","729","0.6","17.5","1","true"
"3-n730","730","1.8","44.0","1","true"
"3-n736","736","0.4","4.4","1","true"
"3-n737","737","0.5","10.5","1","true"
"3-n738","738","1.5","45.0","1","true"
"3-n742","742","0.1","0.2","1","true"
"3-n743","743","0.2","0.5","1","true"
"3-n744","744","0.5","9.2","1","true"
"3-n745","745","0.8","25.0","1","true"
"3-n745f","745","1.1","25.0","2","false"
"3-n745d","745","0.8","25.0","3","false"
"3-n746","746","0.2","0.3","1","true"
"3-n746f","746","8.2","78.6","2","false"
"3-n747","747","0.4","8.0","1","true"
"3-n748","748","0.7","14.5","1","true"
"3-n749","749","1.0","110.0","1","true"
"3-n750","750","2.5","920.0","1","true"
"3-n751","751","0.3","4.0","1","true"
"3-n752","752","1.8","82.0","1","true"
"3-n753","753","0.3","1.5","1","true"
"3-n754","754","0.9","18.5","1","true"
"3-n755","755","0.2","1.5","1","true"
"3-n756","756","1.0","11.5","1","true"
"3-n757","757","0.6","4.8","1","true"
"3-n758","758","1.2","22.2","1","true"
"3-n759","759","0.5","6.8","1","true"
"3-n760","760","2.1","135.0","1","true"
"3-n761","761","0.3","3.2","1","true"
"3-n762","762","0.7","8.2","1","true"
"3-n763","763","1.2","21.4","1","true"
"3-n764","764","0.1","0.3","1","true"
"3-n765","765","1.5","76.0","1","true"
"3-n766","766","2.0","82.8","1","true"
"3-n767","767","0.5","12.0","1","true"
"3-n768","768","2.0","108.0","1","true"
"3-n769","769","0.5","70.0","1","true"
"3-n770","770","1.3","250.0","1","true"
"3-n771","771","0.3","1.2","1","true"
"3-n772","772","1.9","120.5","1","true"
"3-n773","773","2.3","100.5","1","true"
"3-n773a","773","2.3","100.5","2","false"
"3-n773b","773","2.3","100.5","3","false"
"3-n773c","773","2.3","100.5","4","false"
"3-n773d","773","2.3","100.5","5","false"
"3-n773e","773","2.3","100.5","6","false"
"3-n773f","773","2.3","100.5","7","false"
"3-n773g","773","2.3","100.5","8","false"
"3-n773h","773","2.3","100.5","9","false"
"3-n773i","773","2.3","100.5","10","false"
"3-n773j","773","2.3","100.5","11","false"
"3-n773k","773","2.3","100.5","12","false"
"3-n773l","773","2.3","100.5","13","false"
"3-n773m","773","2.3","100.5","14","false"
"3-n773n","773","2.3","100.5","15","false"
"3-n773o","773","2.3","100.5","16","false"
"3-n773p","773","2.3","100.5","17","false"
"3-n773q","773","2.3","100.5","18","false"
"3-n776","776","2.0","212.0","1","true"
"3-n777","777","0.3","3.3","1","true"
"3-n778","778","0.2","0.7","1","true"
"3-n780","780","3.0","185.0","1","true"
"3-n781","781","3.9","210.0","1","true"
"3-n782","782","0.6","29.7","1","true"
"3-n783","783","1.2","47.0","1","true"
"3-n784","784","1.6","78.2","1","true"
"3-n785","785","1.8","20.5","1","true"
"3-n786","786","1.2","18.6","1","true"
"3-n787","787","1.9","45.5","1","true"
"3-n788","788","1.3","21.2","1","true"
"3-n789","789","0.2","0.1","1","true"
"3-n790","790","0.1","999.9","1","true"
"3-n791","791","3.4","230.0","1","true"
"3-n792","792","4.0","120.0","1","true"
"3-n793","793","1.2","55.5","1","true"
"3-n794","794","2.4","333.6","1","true"
"3-n795","795","1.8","25.0","1","true"
"3-n796","796","3.8","100.0","1","true"
"3-n797","797","9.2","999.9","1","true"
"3-n798","798","0.3","0.1","1","true"
"3-n799","799","5.5","888.0","1","true"
"3-n800","800","2.4","230.0","1","true"
"3-n800s","800","3.8","460.0","2","false"
"3-n800m","800","4.2","350.0","3","false"
"3-n801","801","1.0","80.5","1","true"
"3-n802","802","0.7","22.2","1","true"
"3-n803","803","0.6","1.8","1","true"
"3-n804","804","3.6","150.0","1","true"
"3-n805","805","5.5","820.0","1","true"
"3-n806","806","1.8","13.0","1","true"
"3-n807","807","1.5","44.5","1","true"
"3-n808","808","0.2","8.0","1","true"
"3-n809","809","2.5","800.0","1","true"
"3-n810","810","0.3","5.0","1","true"
"3-n811","811","0.7","14.0","1","true"
"3-n812","812","2.1","90.0","1","true"
"3-n813","813","0.3","4.5","1","true"
"3-n814","814","0.6","9.0","1","true"
"3-n815","815","1.4","33.0","1","true"
"3-n816","816","0.3","4.0","1","true"
"3-n817","817","0.7","11.5","1","true"
"3-n818","818","1.9","45.2","1","true"
