"id","no","height","weight","order","isDefault"
"1-n38a","038","1.1","19.9","2","false"
"1-n39","039","0.5","5.5","1","true"
"1-n40","040","1.0","12.0","1","true"
"1-n41","041","0.8","7.5","1","true"
"1-n42","042","1.6","55.0","1","true"
"1-n43","043","0.5","5.4","1","true"
"1-n44","044","0.8","8.6","1","true"
"1-n45","045","1.2","18.6","1","true"
"1-n46","046","0.3","5.4","1","true"
"1-n47","047","1.0","29.5","1","true"
"1-n48","048","1.0","30.0","1","true"
"1-n49","049","1.5","12.5","1","true"
"1-n50","050","0.2","0.8","1","true"
"1-n50a","050","0.2","1.0","2","false"
"1-n51","051","0.7","33.3","1","true"
"1-n51a","051","0.7","66.6","2","false"
"1-n52","052","0.4","4.2","1","true"
"1-n52a","052","0.4","4.2","2","false"
"1-n53","053","1.0","32.0","1","true"
"1-n53a","053","1.1","33.0","2","false"
"1-n54","054","0.8","19.6","1","true"
"1-n55","055","1.7","76.6","1","true"
"1-n56","056","0.5","28.0","1","true"
"1-n57","057","1.0","32.0","1","true"
"1-n58","058","0.7","19.0","1","true"
"1-n59","059","1.9","155.0","1","true"
"1-n60","060","0.6","12.4","1","true"
"1-n61","061","1.0","20.0","1","true"
"1-n62","062","1.3","54.0","1","true"
"1-n63","063","0.9","19.5","1","true"
"1-n64","064","1.3","56.5","1","true"
"1-n65","065","1.5","48.0","1","true"
"1-n65m","065","1.2","48.0","2","false"
"1-n66","066","0.8","19.5","1","true"
"1-n67","067","1.5","70.5","1","true"
"1-n68","068","1.6","130.0","1","true"
"1-n69","069","0.7","4.0","1","true"
"1-n70","070","1.0","6.4","1","true"
"1-n71","071","1.7","15.5","1","true"
"1-n72","072","0.9","45.5","1","true"
"1-n73","073","1.6","55.0","1","true"
"1-n74","074","0.4","20.0","1","true"
"1-n74a","074","0.4","20.3","2","false"
"1-n75","075","1.0","105.0","1","true"
"1-n75a","075","1.0","110.0","2","false"
"1-n76","076","1.4","300.0","1","true"
"1-n76a","076","1.7","316.0","2","false"
"1-n77","077","1.0","30.0","1","true"
"1-n78","078","1.7","95.0","1","true"
"1-n79","079","1.2","36.0","1","true"
"1-n80","080","1.6","78.5","1","true"
"1-n80m","080","2.0","120.0","2","false"
"1-n81","081","0.3","6.0","1","true"
"1-n82","082","1.0","60.0","1","true"
"1-n83","083","0.8","15.0","1","true"
"1-n84","084","1.4","39.2","1","true"
"1-n85","085","1.8","85.2","1","true"
"1-n86","086","1.1","90.0","1","true"
"1-n87","087","1.7","120.0","1","true"
"1-n88","088","0.9","30.0","1","true"
"1-n88a","088","0.7","42.0","2","false"
"1-n89","089","1.2","30.0","1","true"
"1-n89a","089","1.0","52.0","2","false"
"1-n90","090","0.3","4.0","1","true"
"1-n91","091","1.5","132.5","1","true"
"1-n92","092","1.3","0.1","1","true"
"1-n93","093","1.6","0.1","1","true"
"1-n94","094","1.5","40.5","1","true"
"1-n94m","094","1.4","40.5","2","false"
"1-n95","095","8.8","210.0","1","true"
"1-n96","096","1.0","32.4","1","true"
"1-n97","097","1.6","75.6","1","true"
"1-n98","098","0.4","6.5","1","true"
"1-n99","099","1.3","60.0","1","true"
"1-n100","100","0.5","10.4","1","true"
"1-n101","101","1.2","66.6","1","true"
"1-n102","102","0.4","2.5","1","true"
"1-n103","103","2.0","120.0","1","true"
"1-n103a","103","10.9","415.6","2","false"
"1-n104","104","0.4","6.5","1","true"
"1-n105","105","1.0","45.0","1","true"
"1-n105a","105","1.0","34.0","2","false"
"1-n106","106","1.5","49.8","1","true"
"1-n107","107","1.4","50.2","1","true"
"1-n108","108","1.2","65.5","1","true"
"1-n109","109","0.6","1.0","1","true"
"1-n110","110","1.2","9.5","1","true"
"1-n111","111","1.0","115.0","1","true"
"1-n112","112","1.9","120.0","1","true"
"1-n113","113","1.1","34.6","1","true"
"1-n114","114","1.0","35.0","1","true"
"1-n115","115","2.2","80.0","1","true"
"1-n115m","115","2.2","100.0","2","false"
"1-n116","116","0.4","8.0","1","true"
"1-n117","117","1.2","25.0","1","true"
"1-n118","118","0.6","15.0","1","true"
"1-n119","119","1.3","39.0","1","true"
"1-n120","120","0.8","34.5","1","true"
"1-n121","121","1.1","80.0","1","true"
"1-n122","122","1.3","54.5","1","true"
"1-n123","123","1.5","56.0","1","true"
"1-n124","124","1.4","40.6","1","true"
"1-n125","125","1.1","30.0","1","true"
"1-n126","126","1.3","44.5","1","true"
"1-n127","127","1.5","55.0","1","true"
"1-n127m","127","1.7","59.0","2","false"
"1-n128","128","1.4","88.4","1","true"
"1-n129","129","0.9","10.0","1","true"
"1-n130","130","6.5","235.0","1","true"
"1-n130m","130","6.5","305.0","2","false"
"1-n131","131","2.5","220.0","1","true"
"1-n132","132","0.3","4.0","1","true"
"1-n133","133","0.3","6.5","1","true"
"1-n134","134","1.0","29.0","1","true"
"1-n135","135","0.8","24.5","1","true"
"1-n136","136","0.9","25.0","1","true"
"1-n137","137","0.8","36.5","1","true"
"1-n138","138","0.4","7.5","1","true"
"1-n139","139","1.0","35.0","1","true"
"1-n140","140","0.5","11.5","1","true"
"1-n141","141","1.3","40.5","1","true"
"1-n142","142","1.8","59.0","1","true"
"1-n142m","142","2.1","79.0","2","false"
"1-n143","143","2.1","460.0","1","true"
"1-n144","144","1.7","55.4","1","true"
"1-n145","145","1.6","52.6","1","true"
"1-n146","146","2.0","60.0","1","true"
"1-n147","147","1.8","3.3","1","true"
"1-n148","148","4.0","16.5","1","true"
"1-n149","149","2.2","210.0","1","true"
"1-n150","150","2.0","122.0","1","true"
"1-n150x","150","2.3","127.0","2","false"
"1-n150y","150","1.5","33.0","3","false"
"1-n151","151","0.4","4.0","1","true"
"1-n152","152","0.9","6.4","1","true"
"1-n153","153","1.2","15.8","1","true"
"1-n154","154","1.8","100.5","1","true"
"1-n155","155","0.5","7.9","1","true"
"1-n156","156","0.9","19.0","1","true"
"1-n157","157","1.7","79.5","1","true"
"1-n158","158","0.6","9.5","1","true"
"1-n159","159","1.1","25.0","1","true"
"1-n160","160","2.3","88.8","1","true"
"1-n161","161","0.8","6.0","1","true"
"1-n162","162","1.8","32.5","1","true"
"1-n163","163","0.7","21.2","1","true"
"1-n164","164","1.6","40.8","1","true"
"1-n165","165","1.0","10.8","1","true"
"1-n166","166","1.4","35.6","1","true"
"1-n167","167","0.5","8.5","1","true"
"1-n168","168","1.1","33.5","1","true"
"1-n169","169","1.8","75.0","1","true"
"1-n170","170","0.5","12.0","1","true"
"1-n171","171","1.2","22.5","1","true"
"1-n172","172","0.3","2.0","1","true"
"1-n173","173","0.3","3.0","1","true"
"1-n174","174","0.3","1.0","1","true"
"1-n175","175","0.3","1.5","1","true"
"1-n176","176","0.6","3.2","1","true"
"1-n177","177","0.2","2.0","1","true"
"1-n178","178","1.5","15.0","1","true"
"1-n179","179","0.6","7.8","1","true"
"1-n180","180","0.8","13.3","1","true"
"1-n181","181","1.4","61.5","1","true"
"1-n181m","181","1.4","61.5","2","false"
"1-n182","182","0.4","5.8","1","true"
"1-n183","183","0.4","8.5","1","true"
"1-n184","184","0.8","28.5","1","true"
"1-n185","185","1.2","38.0","1","true"
"1-n186","186","1.1","33.9","1","true"
"1-n187","187","0.4","0.5","1","true"
"1-n188","188","0.6","1.0","1","true"
"1-n189","189","0.8","3.0","1","true"
"1-n190","190","0.8","11.5","1","true"
"1-n191","191","0.3","1.8","1","true"
"1-n192","192","0.8","8.5","1","true"
"1-n193","193","1.2","38.0","1","true"
"1-n194","194","0.4","8.5","1","true"
"1-n195","195","1.4","75.0","1","true"
"1-n196","196","0.9","26.5","1","true"
"1-n197","197","1.0","27.0","1","true"
"1-n198","198","0.5","2.1","1","true"
"1-n199","199","2.0","79.5","1","true"
"1-n200","200","0.7","1.0","1","true"
"1-n201","201","0.5","5.0","1","true"
"1-n202","202","1.3","28.5","1","true"
"1-n203","203","1.5","41.5","1","true"
"1-n204","204","0.6","7.2","1","true"
"1-n205","205","1.2","125.8","1","true"
"1-n206","206","1.5","14.0","1","true"
"1-n207","207","1.1","64.8","1","true"
"1-n208","208","9.2","400.0","1","true"
"1-n208m","208","10.5","740.0","2","false"
"1-n209","209","0.6","7.8","1","true"
"1-n210","210","1.4","48.7","1","true"
"1-n211","211","0.5","3.9","1","true"
"1-n212","212","1.8","118.0","1","true"
"1-n212m","212","2.0","125.0","2","false"
"1-n213","213","0.6","20.5","1","true"
"1-n214","214","1.5","54.0","1","true"
"1-n214m","214","1.7","62.5","2","false"
"1-n215","215","0.9","28.0","1","true"
"1-n216","216","0.6","8.8","1","true"
"1-n217","217","1.8","125.8","1","true"
"1-n218","218","0.7","35.0","1","true"
"1-n219","219","0.8","55.0","1","true"
"1-n220","220","0.4","6.5","1","true"
"1-n221","221","1.1","55.8","1","true"
"1-n222","222","0.6","5.0","1","true"
"1-n223","223","0.6","12.0","1","true"
"1-n224","224","0.9","28.5","1","true"
"1-n225","225","0.9","16.0","1","true"
"1-n226","226","2.1","220.0","1","true"
"1-n227","227","1.7","50.5","1","true"
"1-n228","228","0.6","10.8","1","true"
"1-n229","229","1.4","35.0","1","true"
"1-n229m","229","1.9","49.5","2","false"
"1-n230","230","1.8","152.0","1","true"
"1-n231","231","0.5","33.5","1","true"
"1-n232","232","1.1","120.0","1","true"
"1-n233","233","0.6","32.5","1","true"
"1-n234","234","1.4","71.2","1","true"
"1-n235","235","1.2","58.0","1","true"
"1-n236","236","0.7","21.0","1","true"
"1-n237","237","1.4","48.0","1","true"
"1-n238","238","0.4","6.0","1","true"
"1-n239","239","0.6","23.5","1","true"
"1-n240","240","0.7","21.4","1","true"
"1-n241","241","1.2","75.5","1","true"
"1-n242","242","1.5","46.8","1","true"
"1-n243","243","1.9","178.0","1","true"
"1-n244","244","2.1","198.0","1","true"
"1-n245","245","2.0","187.0","1","true"
"1-n246","246","0.6","72.0","1","true"
"1-n247","247","1.2","152.0","1","true"
"1-n248","248","2.0","202.0","1","true"
"1-n248m","248","2.5","255.0","2","false"
"1-n249","249","5.2","216.0","1","true"
"1-n250","250","3.8","199.0","1","true"
"1-n251","251","0.6","5.0","1","true"
"1-n252","252","0.5","5.0","1","true"
"1-n253","253","0.9","21.6","1","true"
"1-n254","254","1.7","52.2","1","true"
"1-n254m","254","1.9","55.2","2","false"
"1-n255","255","0.4","2.5","1","true"
"1-n256","256","0.9","19.5","1","true"
"1-n257","257","1.9","52.0","1","true"
"1-n257m","257","1.9","52.0","2","false"
"1-n258","258","0.4","7.6","1","true"
"1-n259","259","0.7","28.0","1","true"
"1-n260","260","1.5","81.9","1","true"
"1-n260m","260","1.9","102.0","2","false"
"1-n261","261","0.5","13.6","1","true"
"1-n262","262","1.0","37.0","1","true"
"1-n263","263","0.4","17.5","1","true"
"1-n264","264","0.5","32.5","1","true"
"1-n265","265","0.3","3.6","1","true"
"1-n266","266","0.6","10.0","1","true"
"1-n267","267","1.0","28.4","1","true"
"1-n268","268","0.7","11.5","1","true"
"1-n269","269","1.2","31.6","1","true"
"1-n270","270","0.5","2.6","1","true"
"1-n271","271","1.2","32.5","1","true"
"1-n272","272","1.5","55.0","1","true"
"1-n273","273","0.5","4.0","1","true"
"1-n274","274","1.0","28.0","1","true"
"1-n275","275","1.3","59.6","1","true"
"1-n276","276","0.3","2.3","1","true"
"1-n277","277","0.7","19.8","1","true"
"1-n278","278","0.6","9.5","1","true"
"1-n279","279","1.2","28.0","1","true"
"1-n280","280","0.4","6.6","1","true"
"1-n281","281","0.8","20.2","1","true"
"1-n282","282","1.6","48.4","1","true"
"1-n282m","282","1.6","48.4","2","false"
"1-n283","283","0.5","1.7","1","true"
"1-n284","284","0.8","3.6","1","true"
"1-n285","285","0.4","4.5","1","true"
"1-n286","286","1.2","39.2","1","true"
"1-n287","287","0.8","24.0","1","true"
"1-n288","288","1.4","46.5","1","true"
"1-n289","289","2.0","130.5","1","true"
"1-n290","290","0.5","5.5","1","true"
"1-n291","291","0.8","12.0","1","true"
"1-n292","292","0.8","1.2","1","true"
"1-n293","293","0.6","16.3","1","true"
"1-n294","294","1.0","40.5","1","true"
"1-n295","295","1.5","84.0","1","true"
"1-n296","296","1.0","86.4","1","true"
"1-n297","297","2.3","253.8","1","true"
"1-n298","298","0.2","2.0","1","true"
"1-n299","299","1.0","97.0","1","true"
"1-n300","300","0.6","11.0","1","true"
"1-n301","301","1.1","32.6","1","true"
"1-n302","302","0.5","11.0","1","true"
"1-n302m","302","0.5","161.0","2","false"
"1-n303","303","0.6","11.5","1","true"
"1-n303m","303","1.0","23.5","2","false"
"1-n304","304","0.4","60.0","1","true"
"1-n305","305","0.9","120.0","1","true"
"1-n306","306","2.1","360.0","1","true"
"1-n306m","306","2.2","395.0","2","false"
"1-n307","307","0.6","11.2","1","true"
"1-n308","308","1.3","31.5","1","true"
"1-n308m","308","1.3","31.5","2","false"
"1-n309","309","0.6","15.2","1","true"
"1-n310","310","1.5","40.2","1","true"
"1-n310m","310","1.8","44.0","2","false"
"1-n311","311","0.4","4.2","1","true"
"1-n312","312","0.4","4.2","1","true"
"1-n313","313","0.7","17.7","1","true"
"1-n314","314","0.6","17.7","1","true"
"1-n315","315","0.3","2.0","1","true"
"1-n316","316","0.4","10.3","1","true"
"1-n317","317","1.7","80.0","1","true"
"1-n318","318","0.8","20.8","1","true"
"1-n319","319","1.8","88.8","1","true"
"1-n319m","319","2.5","130.3","2","false"
"1-n320","320","2.0","130.0","1","true"
"1-n321","321","14.5","398.0","1","true"
"1-n322","322","0.7","24.0","1","true"
"1-n323","323","1.9","220.0","1","true"
"1-n323m","323","2.5","320.5","2","false"
"1-n324","324","0.5","80.4","1","true"
"1-n325","325","0.7","30.6","1","true"
"1-n326","326","0.9","71.5","1","true"
"1-n327","327","1.1","5.0","1","true"
"1-n328","328","0.7","15.0","1","true"
"1-n329","329","1.1","15.3","1","true"
"1-n330","330","2.0","82.0","1","true"
"1-n331","331","0.4","51.3","1","true"
"1-n332","332","1.3","77.4","1","true"
"1-n333","333","0.4","1.2","1","true"
"1-n334","334","1.1","20.6","1","true"
"1-n334m","334","1.5","20.6","2","false"
"1-n335","335","1.3","40.3","1","true"
"1-n336","336","2.7","52.5","1","true"
"1-n337","337","1.0","168.0","1","true"
"1-n338","338","1.2","154.0","1","true"
"1-n339","339","0.4","1.9","1","true"
"1-n340","340","0.9","23.6","1","true"
"1-n341","341","0.6","11.5","1","true"
"1-n342","342","1.1","32.8","1","true"
"1-n343","343","0.5","21.5","1","true"
"1-n344","344","1.5","108.0","1","true"
"1-n345","345","1.0","23.8","1","true"
"1-n346","346","1.5","60.4","1","true"
"1-n347","347","0.7","12.5","1","true"
"1-n348","348","1.5","68.2","1","true"
"1-n349","349","0.6","7.4","1","true"
"1-n350","350","6.2","162.0","1","true"
"1-n351","351","0.3","0.8","1","true"
"1-n352","352","1.0","22.0","1","true"
"1-n353","353","0.6","2.3","1","true"
"1-n354","354","1.1","12.5","1","true"
"1-n354m","354","1.2","13.0","2","false"
"1-n355","355","0.8","15.0","1","true"
"1-n356","356","1.6","30.6","1","true"
"1-n357","357","2.0","100.0","1","true"
"1-n358","358","0.6","1.0","1","true"
"1-n359","359","1.2","47.0","1","true"
"1-n359m","359","1.2","49.0","2","false"
"1-n360","360","0.6","14.0","1","true"
"1-n361","361","0.7","16.8","1","true"
"1-n362","362","1.5","256.5","1","true"
"1-n362m","362","2.1","350.2","2","false"
"1-n363","363","0.8","39.5","1","true"
"1-n364","364","1.1","87.6","1","true"
"1-n365","365","1.4","150.6","1","true"
"1-n366","366","0.4","52.5","1","true"
"1-n367","367","1.7","27.0","1","true"
"1-n368","368","1.8","22.6","1","true"
"1-n369","369","1.0","23.4","1","true"
"1-n370","370","0.6","8.7","1","true"
"1-n371","371","0.6","42.1","1","true"
"1-n372","372","1.1","110.5","1","true"
"1-n373","373","1.5","102.6","1","true"
"1-n373m","373","1.8","112.6","2","false"
"1-n374","374","0.6","95.2","1","true"
"1-n375","375","1.2","202.5","1","true"
"1-n376","376","1.6","550.0","1","true"
"1-n376m","376","2.5","942.9","2","false"
"1-n377","377","1.7","230.0","1","true"
"1-n378","378","1.8","175.0","1","true"
"1-n379","379","1.9","205.0","1","true"
"1-n380","380","1.4","40.0","1","true"
"1-n380m","380","1.8","52.0","2","false"
"1-n381","381","2.0","60.0","1","true"
"1-n381m","381","2.3","70.0","2","false"
"1-n382","382","4.5","352.0","1","true"
"1-n382p","382","9.8","430.0","2","false"
"1-n383","383","3.5","950.0","1","true"
"1-n383p","383","5.0","999.7","2","false"
"1-n384","384","7.0","206.5","1","true"
"1-n384m","384","10.8","392.0","2","false"
"1-n385","385","0.3","1.1","1","true"
"1-n386","386","1.7","60.8","1","true"
"1-n386a","386","1.7","60.8","2","false"
"1-n386d","386","1.7","60.8","3","false"
"1-n386s","386","1.7","60.8","4","false"
"1-n387","387","0.4","10.2","1","true"
"1-n388","388","1.1","97.0","1","true"
"1-n389","389","2.2","310.0","1","true"
"1-n390","390","0.5","6.2","1","true"
"1-n391","391","0.9","22.0","1","true"
"1-n392","392","1.2","55.0","1","true"
"1-n393","393","0.4","5.2","1","true"
"1-n394","394","0.8","23.0","1","true"
"1-n395","395","1.7","84.5","1","true"
"1-n396","396","0.3","2.0","1","true"
"1-n397","397","0.6","15.5","1","true"
"1-n398","398","1.2","24.9","1","true"
"1-n399","399","0.5","20.0","1","true"
"1-n400","400","1.0","31.5","1","true"
"1-n401","401","0.3","2.2","1","true"
"1-n402","402","1.0","25.5","1","true"
"1-n403","403","0.5","9.5","1","true"
"1-n404","404","0.9","30.5","1","true"
"1-n405","405","1.4","42.0","1","true"
"1-n406","406","0.2","1.2","1","true"
"1-n407","407","0.9","14.5","1","true"
"1-n408","408","0.9","31.5","1","true"
"1-n409","409","1.6","102.5","1","true"
"1-n410","410","0.5","57.0","1","true"
"1-n411","411","1.3","149.5","1","true"
"1-n412","412","0.2","3.4","1","true"
"1-n413","413","0.5","6.5","1","true"
"1-n413s","413","0.5","6.5","2","false"
"1-n413d","413","0.5","6.5","3","false"
"1-n414","414","0.9","23.3","1","true"
"1-n415","415","0.3","5.5","1","true"
"1-n416","416","1.2","38.5","1","true"
"1-n417","417","0.4","3.9","1","true"
"1-n418","418","0.7","29.5","1","true"
"1-n419","419","1.1","33.5","1","true"
"1-n420","420","0.4","3.3","1","true"
"1-n421","421","0.5","9.3","1","true"
"1-n422","422","0.3","6.3","1","true"
"1-n423","423","0.9","29.9","1","true"
"1-n424","424","1.2","20.3","1","true"
"1-n425","425","0.4","1.2","1","true"
"1-n426","426","1.2","15.0","1","true"
"1-n427","427","0.4","5.5","1","true"
"1-n428","428","1.2","33.3","1","true"
"1-n428m","428","1.3","28.3","2","false"
"1-n429","429","0.9","4.4","1","true"
"1-n430","430","0.9","27.3","1","true"
"1-n431","431","0.5","3.9","1","true"
"1-n432","432","1.0","43.8","1","true"
"1-n433","433","0.2","0.6","1","true"
"1-n434","434","0.4","19.2","1","true"
"1-n435","435","1.0","38.0","1","true"
"1-n436","436","0.5","60.5","1","true"
"1-n437","437","1.3","187.0","1","true"
"1-n438","438","0.5","15.0","1","true"
"1-n439","439","0.6","13.0","1","true"
"1-n440","440","0.6","24.4","1","true"
"1-n441","441","0.5","1.9","1","true"
"1-n442","442","1.0","108.0","1","true"
"1-n443","443","0.7","20.5","1","true"
"1-n444","444","1.4","56.0","1","true"
"1-n445","445","1.9","95.0","1","true"
"1-n445m","445","1.9","95.0","2","false"
"1-n446","446","0.6","105.0","1","true"
"1-n447","447","0.7","20.2","1","true"
"1-n448","448","1.2","54.0","1","true"
"1-n448m","448","1.3","57.5","2","false"
"1-n449","449","0.8","49.5","1","true"
"1-n450","450","2.0","300.0","1","true"
"1-n451","451","0.8","12.0","1","true"
"1-n452","452","1.3","61.5","1","true"
"1-n453","453","0.7","23.0","1","true"
"1-n454","454","1.3","44.4","1","true"
"1-n455","455","1.4","27.0","1","true"
"1-n456","456","0.4","7.0","1","true"
"1-n457","457","1.2","24.0","1","true"
"1-n458","458","1.0","65.0","1","true"
"1-n459","459","1.0","50.5","1","true"
"1-n460","460","2.2","135.5","1","true"
"1-n460m","460","2.7","185.0","2","false"
"1-n461","461","1.1","34.0","1","true"
"1-n462","462","1.2","180.0","1","true"
"1-n463","463","1.7","140.0","1","true"
"1-n464","464","2.4","282.8","1","true"
"1-n465","465","2.0","128.6","1","true"
"1-n466","466","1.8","138.6","1","true"
"1-n467","467","1.6","68.0","1","true"
"1-n468","468","1.5","38.0","1","true"
"1-n469","469","1.9","51.5","1","true"
"1-n470","470","1.0","25.5","1","true"
"1-n471","471","0.8","25.9","1","true"
"1-n472","472","2.0","42.5","1","true"
"1-n473","473","2.5","291.0","1","true"
"1-n474","474","0.9","34.0","1","true"
"1-n475","475","1.6","52.0","1","true"
"1-n475m","475","1.6","56.4","2","false"
"1-n476","476","1.4","340.0","1","true"
"1-n477","477","2.2","106.6","1","true"
"1-n478","478","1.3","26.6","1","true"
"1-n479","479","0.3","0.3","1","true"
"1-n479h","479","0.3","0.3","2","false"
"1-n479w","479","0.3","0.3","3","false"
"1-n479f","479","0.3","0.3","4","false"
"1-n479s","479","0.3","0.3","5","false"
"1-n479c","479","0.3","0.3","6","false"
"1-n480","480","0.3","0.3","1","true"
"1-n481","481","0.3","0.3","1","true"
"1-n482","482","0.3","0.3","1","true"
"1-n483","483","5.4","683.0","1","true"
"1-n484","484","4.2","336.0","1","true"
"1-n485","485","1.7","430.0","1","true"
"1-n486","486","3.7","420.0","1","true"
"1-n487","487","4.5","750.0","1","true"
"1-n487o","487","6.9","650.0","2","false"
"1-n488","488","1.5","85.6","1","true"
"1-n489","489","0.4","3.1","1","true"
"1-n490","490","0.3","1.4","1","true"
"1-n491","491","1.5","50.5","1","true"
"1-n492","492","0.2","2.1","1","true"
"1-n492s","492","0.4","5.2","2","false"
"1-n493","493","3.2","320.0","1","true"
"1-n494","494","0.4","4.0","1","true"
"1-n495","495","0.6","8.1","1","true"
"1-n496","496","0.8","16.0","1","true"
"1-n497","497","3.3","63.0","1","true"
"1-n498","498","0.5","9.9","1","true"
"1-n499","499","1.0","55.5","1","true"
"1-n500","500","1.6","150.0","1","true"
"1-n501","501","0.5","5.9","1","true"
"1-n502","502","0.8","24.5","1","true"
"1-n503","503","1.5","94.6","1","true"
"1-n504","504","0.5","11.6","1","true"
"1-n505","505","1.1","27.0","1","true"
"1-n506","506","0.4","4.1","1","true"
"1-n507","507","0.9","14.7","1","true"
"1-n508","508","1.2","61.0","1","true"
"1-n509","509","0.4","10.1","1","true"
"1-n510","510","1.1","37.5","1","true"
"1-n511","511","0.6","10.5","1","true"
"1-n512","512","1.1","30.5","1","true"
"1-n513","513","0.6","11.0","1","true"
"1-n514","514","1.0","28.0","1","true"
"1-n515","515","0.6","13.5","1","true"
"1-n516","516","1.0","29.0","1","true"
"1-n517","517","0.6","23.3","1","true"
"1-n518","518","1.1","60.5","1","true"
"1-n519","519","0.3","2.1","1","true"
"1-n520","520","0.6","15.0","1","true"
"1-n521","521","1.2","29.0","1","true"
"1-n522","522","0.8","29.8","1","true"
"1-n523","523","1.6","79.5","1","true"
"1-n524","524","0.4","18.0","1","true"
"1-n525","525","0.9","102.0","1","true"
"1-n526","526","1.7","260.0","1","true"
"1-n527","527","0.4","2.1","1","true"
"1-n528","528","0.9","10.5","1","true"
"1-n529","529","0.3","8.5","1","true"
"1-n530","530","0.7","40.4","1","true"
"1-n531","531","1.1","31.0","1","true"
"1-n531m","531","1.5","32.0","2","false"
"1-n532","532","0.6","12.5","1","true"
"1-n533","533","1.2","40.0","1","true"
"1-n534","534","1.4","87.0","1","true"
"1-n535","535","0.5","4.5","1","true"
"1-n536","536","0.8","17.0","1","true"
"1-n537","537","1.5","62.0","1","true"
"1-n538","538","1.3","55.5","1","true"
"1-n539","539","1.4","51.0","1","true"
"1-n540","540","0.3","2.5","1","true"
"1-n541","541","0.5","7.3","1","true"
"1-n542","542","1.2","20.5","1","true"
"1-n543","543","0.4","5.3","1","true"
"1-n544","544","1.2","58.5","1","true"
"1-n545","545","2.5","200.5","1","true"
"1-n546","546","0.3","0.6","1","true"
"1-n547","547","0.7","6.6","1","true"
"1-n548","548","0.5","6.6","1","true"
"1-n549","549","1.1","16.3","1","true"
"1-n550","550","1.0","18.0","1","true"
"1-n550f","550","1.0","18.0","2","false"
"1-n551","551","0.7","15.2","1","true"
"1-n552","552","1.0","33.4","1","true"
"1-n553","553","1.5","96.3","1","true"
"1-n554","554","0.6","37.5","1","true"
"1-n555","555","1.3","92.9","1","true"
"1-n555f","555","1.3","92.9","2","false"
"1-n556","556","1.0","28.0","1","true"
"1-n557","557","0.3","14.5","1","true"
"1-n558","558","1.4","200.0","1","true"
"1-n559","559","0.6","11.8","1","true"
"1-n560","560","1.1","30.0","1","true"
"1-n561","561","1.4","14.0","1","true"
"1-n562","562","0.5","1.5","1","true"
"1-n563","563","1.7","76.5","1","true"
"1-n564","564","0.7","16.5","1","true"
"1-n565","565","1.2","81.0","1","true"
"1-n566","566","0.5","9.5","1","true"
"1-n567","567","1.4","32.0","1","true"
"1-n568","568","0.6","31.0","1","true"
"1-n569","569","1.9","107.3","1","true"
"1-n570","570","0.7","12.5","1","true"
"1-n571","571","1.6","81.1","1","true"
"1-n572","572","0.4","5.8","1","true"
"1-n573","573","0.5","7.5","1","true"
"1-n574","574","0.4","5.8","1","true"
"1-n575","575","0.7","18.0","1","true"
"1-n576","576","1.5","44.0","1","true"
"1-n577","577","0.3","1.0","1","true"
"1-n578","578","0.6","8.0","1","true"
"1-n579","579","1.0","20.1","1","true"
"1-n580","580","0.5","5.5","1","true"
