"pokemonId","abilityName","isHidden"
"1-n54","しめりけ","false"
"1-n54","ノーてんき","false"
"1-n55","しめりけ","false"
"1-n55","ノーてんき","false"
"1-n56","やるき","false"
"1-n56","いかりのつぼ","false"
"1-n57","やるき","false"
"1-n57","いかりのつぼ","false"
"1-n58","いかく","false"
"1-n58","もらいび","false"
"1-n59","いかく","false"
"1-n59","もらいび","false"
"1-n60","ちょすい","false"
"1-n60","しめりけ","false"
"1-n61","ちょすい","false"
"1-n61","しめりけ","false"
"1-n62","ちょすい","false"
"1-n62","しめりけ","false"
"1-n63","シンクロ","false"
"1-n63","せいしんりょく","false"
"1-n64","シンクロ","false"
"1-n64","せいしんりょく","false"
"1-n65","シンクロ","false"
"1-n65","せいしんりょく","false"
"1-n65m","トレース","false"
"1-n66","こんじょう","false"
"1-n66","ノーガード","false"
"1-n67","こんじょう","false"
"1-n67","ノーガード","false"
"1-n68","こんじょう","false"
"1-n68","ノーガード","false"
"1-n69","ようりょくそ","false"
"1-n70","ようりょくそ","false"
"1-n71","ようりょくそ","false"
"1-n72","クリアボディ","false"
"1-n72","ヘドロえき","false"
"1-n73","クリアボディ","false"
"1-n73","ヘドロえき","false"
"1-n74","いしあたま","false"
"1-n74","がんじょう","false"
"1-n74a","じりょく","false"
"1-n74a","がんじょう","false"
"1-n75","いしあたま","false"
"1-n75","がんじょう","false"
"1-n75a","じりょく","false"
"1-n75a","がんじょう","false"
"1-n76","いしあたま","false"
"1-n76","がんじょう","false"
"1-n76a","じりょく","false"
"1-n76a","がんじょう","false"
"1-n77","にげあし","false"
"1-n77","もらいび","false"
"1-n78","にげあし","false"
"1-n78","もらいび","false"
"1-n79","どんかん","false"
"1-n79","マイペース","false"
"1-n80","どんかん","false"
"1-n80","マイペース","false"
"1-n80m","シェルアーマー","false"
"1-n81","じりょく","false"
"1-n81","がんじょう","false"
"1-n82","じりょく","false"
"1-n82","がんじょう","false"
"1-n83","するどいめ","false"
"1-n83","せいしんりょく","false"
"1-n84","にげあし","false"
"1-n84","はやおき","false"
"1-n85","にげあし","false"
"1-n85","はやおき","false"
"1-n86","あついしぼう","false"
"1-n86","うるおいボディ","false"
"1-n87","あついしぼう","false"
"1-n87","うるおいボディ","false"
"1-n88","あくしゅう","false"
"1-n88","ねんちゃく","false"
"1-n88a","どくしゅ","false"
"1-n88a","くいしんぼう","false"
"1-n89","あくしゅう","false"
"1-n89","ねんちゃく","false"
"1-n89a","どくしゅ","false"
"1-n89a","くいしんぼう","false"
"1-n90","シェルアーマー","false"
"1-n90","スキルリンク","false"
"1-n91","シェルアーマー","false"
"1-n91","スキルリンク","false"
"1-n92","ふゆう","false"
"1-n93","ふゆう","false"
"1-n94","のろわれボディ","false"
"1-n94m","かげふみ","false"
"1-n95","いしあたま","false"
"1-n95","がんじょう","false"
"1-n96","ふみん","false"
"1-n96","よちむ","false"
"1-n97","ふみん","false"
"1-n97","よちむ","false"
"1-n98","かいりきバサミ","false"
"1-n98","シェルアーマー","false"
"1-n99","かいりきバサミ","false"
"1-n99","シェルアーマー","false"
"1-n100","ぼうおん","false"
"1-n100","せいでんき","false"
"1-n101","ぼうおん","false"
"1-n101","せいでんき","false"
"1-n102","ようりょくそ","false"
"1-n103","ようりょくそ","false"
"1-n103a","おみとおし","false"
"1-n104","いしあたま","false"
"1-n104","ひらいしん","false"
"1-n105","いしあたま","false"
"1-n105","ひらいしん","false"
"1-n105a","のろわれボディ","false"
"1-n105a","ひらいしん","false"
"1-n106","じゅうなん","false"
"1-n106","すてみ","false"
"1-n107","するどいめ","false"
"1-n107","てつのこぶし","false"
"1-n108","マイペース","false"
"1-n108","どんかん","false"
"1-n109","ふゆう","false"
"1-n110","ふゆう","false"
"1-n111","ひらいしん","false"
"1-n111","いしあたま","false"
"1-n112","ひらいしん","false"
"1-n112","いしあたま","false"
"1-n113","しぜんかいふく","false"
"1-n113","てんのめぐみ","false"
"1-n114","ようりょくそ","false"
"1-n114","リーフガード","false"
"1-n115","はやおき","false"
"1-n115","きもったま","false"
"1-n115m","おやこあい","false"
"1-n116","すいすい","false"
"1-n116","スナイパー","false"
"1-n117","どくのトゲ","false"
"1-n117","スナイパー","false"
"1-n118","すいすい","false"
"1-n118","みずのベール","false"
"1-n119","すいすい","false"
"1-n119","みずのベール","false"
"1-n120","はっこう","false"
"1-n120","しぜんかいふく","false"
"1-n121","はっこう","false"
"1-n121","しぜんかいふく","false"
"1-n122","ぼうおん","false"
"1-n122","フィルター","false"
"1-n123","むしのしらせ","false"
"1-n123","テクニシャン","false"
"1-n124","どんかん","false"
"1-n124","よちむ","false"
"1-n125","せいでんき","false"
"1-n126","ほのおのからだ","false"
"1-n127","かいりきバサミ","false"
"1-n127","かたやぶり","false"
"1-n127m","スカイスキン","false"
"1-n128","いかく","false"
"1-n128","いかりのつぼ","false"
"1-n129","すいすい","false"
"1-n130","いかく","false"
"1-n130m","かたやぶり","false"
"1-n131","ちょすい","false"
"1-n131","シェルアーマー","false"
"1-n132","じゅうなん","false"
"1-n133","にげあし","false"
"1-n133","てきおうりょく","false"
"1-n134","ちょすい","false"
"1-n135","ちくでん","false"
"1-n136","もらいび","false"
"1-n137","トレース","false"
"1-n137","ダウンロード","false"
"1-n138","すいすい","false"
"1-n138","シェルアーマー","false"
"1-n139","すいすい","false"
"1-n139","シェルアーマー","false"
"1-n140","すいすい","false"
"1-n140","カブトアーマー","false"
"1-n141","すいすい","false"
"1-n141","カブトアーマー","false"
"1-n142","いしあたま","false"
"1-n142","プレッシャー","false"
"1-n142m","かたいツメ","false"
"1-n143","めんえき","false"
"1-n143","あついしぼう","false"
"1-n144","プレッシャー","false"
"1-n145","プレッシャー","false"
"1-n146","プレッシャー","false"
"1-n147","だっぴ","false"
"1-n148","だっぴ","false"
"1-n149","せいしんりょく","false"
"1-n150","プレッシャー","false"
"1-n150x","ふくつのこころ","false"
"1-n150y","ふみん","false"
"1-n151","シンクロ","false"
"1-n152","しんりょく","false"
"1-n153","しんりょく","false"
"1-n154","しんりょく","false"
"1-n155","もうか","false"
"1-n156","もうか","false"
"1-n157","もうか","false"
"1-n158","げきりゅう","false"
"1-n159","げきりゅう","false"
"1-n160","げきりゅう","false"
"1-n161","にげあし","false"
"1-n161","するどいめ","false"
"1-n162","にげあし","false"
"1-n162","するどいめ","false"
"1-n163","ふみん","false"
"1-n163","するどいめ","false"
"1-n164","ふみん","false"
"1-n164","するどいめ","false"
"1-n165","むしのしらせ","false"
"1-n165","はやおき","false"
"1-n166","むしのしらせ","false"
"1-n166","はやおき","false"
"1-n167","むしのしらせ","false"
"1-n167","ふみん","false"
"1-n168","むしのしらせ","false"
"1-n168","ふみん","false"
"1-n169","せいしんりょく","false"
"1-n170","ちくでん","false"
"1-n170","はっこう","false"
"1-n171","ちくでん","false"
"1-n171","はっこう","false"
"1-n172","せいでんき","false"
"1-n173","メロメロボディ","false"
"1-n173","マジックガード","false"
"1-n174","メロメロボディ","false"
"1-n174","かちき","false"
"1-n175","はりきり","false"
"1-n175","てんのめぐみ","false"
"1-n176","はりきり","false"
"1-n176","てんのめぐみ","false"
"1-n177","シンクロ","false"
"1-n177","はやおき","false"
"1-n178","シンクロ","false"
"1-n178","はやおき","false"
"1-n179","せいでんき","false"
"1-n180","せいでんき","false"
"1-n181","せいでんき","false"
"1-n181m","かたやぶり","false"
"1-n182","ようりょくそ","false"
"1-n183","あついしぼう","false"
"1-n183","ちからもち","false"
"1-n184","あついしぼう","false"
"1-n184","ちからもち","false"
"1-n185","がんじょう","false"
"1-n185","いしあたま","false"
"1-n186","ちょすい","false"
"1-n186","しめりけ","false"
"1-n187","ようりょくそ","false"
"1-n187","リーフガード","false"
"1-n188","ようりょくそ","false"
"1-n188","リーフガード","false"
"1-n189","ようりょくそ","false"
"1-n189","リーフガード","false"
"1-n190","にげあし","false"
"1-n190","ものひろい","false"
"1-n191","ようりょくそ","false"
"1-n191","サンパワー","false"
"1-n192","ようりょくそ","false"
"1-n192","サンパワー","false"
"1-n193","かそく","false"
"1-n193","ふくがん","false"
"1-n194","しめりけ","false"
"1-n194","ちょすい","false"
"1-n195","しめりけ","false"
"1-n195","ちょすい","false"
"1-n196","シンクロ","false"
"1-n197","シンクロ","false"
"1-n198","ふみん","false"
"1-n198","きょううん","false"
"1-n199","どんかん","false"
"1-n199","マイペース","false"
"1-n200","ふゆう","false"
"1-n201","ふゆう","false"
"1-n202","かげふみ","false"
"1-n203","せいしんりょく","false"
"1-n203","はやおき","false"
"1-n204","がんじょう","false"
"1-n205","がんじょう","false"
"1-n206","てんのめぐみ","false"
"1-n206","にげあし","false"
"1-n207","かいりきバサミ","false"
"1-n207","すながくれ","false"
"1-n208","いしあたま","false"
"1-n208","がんじょう","false"
"1-n208m","すなのちから","false"
"1-n209","いかく","false"
"1-n209","にげあし","false"
"1-n210","いかく","false"
"1-n210","はやあし","false"
"1-n211","どくのトゲ","false"
"1-n211","すいすい","false"
"1-n212","むしのしらせ","false"
"1-n212","テクニシャン","false"
"1-n212m","テクニシャン","false"
"1-n213","がんじょう","false"
"1-n213","くいしんぼう","false"
"1-n214","むしのしらせ","false"
"1-n214","こんじょう","false"
"1-n214m","スキルリンク","false"
"1-n215","せいしんりょく","false"
"1-n215","するどいめ","false"
"1-n216","ものひろい","false"
"1-n216","はやあし","false"
"1-n217","こんじょう","false"
"1-n217","はやあし","false"
"1-n218","マグマのよろい","false"
"1-n218","ほのおのからだ","false"
"1-n219","マグマのよろい","false"
"1-n219","ほのおのからだ","false"
"1-n220","どんかん","false"
"1-n220","ゆきがくれ","false"
"1-n221","どんかん","false"
"1-n221","ゆきがくれ","false"
"1-n222","はりきり","false"
"1-n222","しぜんかいふく","false"
"1-n223","はりきり","false"
"1-n223","スナイパー","false"
"1-n224","きゅうばん","false"
"1-n224","スナイパー","false"
"1-n225","やるき","false"
"1-n225","はりきり","false"
"1-n226","すいすい","false"
"1-n226","ちょすい","false"
"1-n227","するどいめ","false"
"1-n227","がんじょう","false"
"1-n228","はやおき","false"
"1-n228","もらいび","false"
"1-n229","はやおき","false"
"1-n229","もらいび","false"
"1-n229m","サンパワー","false"
"1-n230","すいすい","false"
"1-n230","スナイパー","false"
"1-n231","ものひろい","false"
"1-n232","がんじょう","false"
"1-n233","トレース","false"
"1-n233","ダウンロード","false"
"1-n234","いかく","false"
"1-n234","おみとおし","false"
"1-n235","マイペース","false"
"1-n235","テクニシャン","false"
"1-n236","こんじょう","false"
"1-n236","ふくつのこころ","false"
"1-n237","いかく","false"
"1-n237","テクニシャン","false"
"1-n238","どんかん","false"
"1-n238","よちむ","false"
"1-n239","せいでんき","false"
"1-n240","ほのおのからだ","false"
"1-n241","あついしぼう","false"
"1-n241","きもったま","false"
"1-n242","しぜんかいふく","false"
"1-n242","てんのめぐみ","false"
"1-n243","プレッシャー","false"
"1-n244","プレッシャー","false"
"1-n245","プレッシャー","false"
"1-n246","こんじょう","false"
"1-n247","だっぴ","false"
"1-n248","すなおこし","false"
"1-n248m","すなおこし","false"
"1-n249","プレッシャー","false"
"1-n250","プレッシャー","false"
"1-n251","しぜんかいふく","false"
"1-n252","しんりょく","false"
"1-n253","しんりょく","false"
"1-n254","しんりょく","false"
"1-n254m","ひらいしん","false"
"1-n255","もうか","false"
"1-n256","もうか","false"
"1-n257","もうか","false"
"1-n257m","かそく","false"
"1-n258","げきりゅう","false"
"1-n259","げきりゅう","false"
"1-n260","げきりゅう","false"
"1-n260m","すいすい","false"
"1-n261","にげあし","false"
"1-n261","はやあし","false"
"1-n262","いかく","false"
"1-n262","はやあし","false"
"1-n263","ものひろい","false"
"1-n263","くいしんぼう","false"
"1-n264","ものひろい","false"
"1-n264","くいしんぼう","false"
"1-n265","りんぷん","false"
"1-n266","だっぴ","false"
"1-n267","むしのしらせ","false"
"1-n268","だっぴ","false"
"1-n269","りんぷん","false"
"1-n270","すいすい","false"
"1-n270","あめうけざら","false"
"1-n271","すいすい","false"
"1-n271","あめうけざら","false"
"1-n272","すいすい","false"
"1-n272","あめうけざら","false"
"1-n273","ようりょくそ","false"
"1-n273","はやおき","false"
"1-n274","ようりょくそ","false"
"1-n274","はやおき","false"
"1-n275","ようりょくそ","false"
"1-n275","はやおき","false"
"1-n276","こんじょう","false"
"1-n277","こんじょう","false"
"1-n278","するどいめ","false"
"1-n278","うるおいボディ","false"
"1-n279","するどいめ","false"
"1-n279","あめふらし","false"
"1-n280","シンクロ","false"
"1-n280","トレース","false"
"1-n281","シンクロ","false"
"1-n281","トレース","false"
"1-n282","シンクロ","false"
"1-n282","トレース","false"
"1-n282m","フェアリースキン","false"
"1-n283","すいすい","false"
"1-n284","いかく","false"
"1-n285","ほうし","false"
"1-n285","ポイズンヒール","false"
"1-n286","ほうし","false"
"1-n286","ポイズンヒール","false"
"1-n287","なまけ","false"
"1-n288","やるき","false"
"1-n289","なまけ","false"
"1-n290","ふくがん","false"
"1-n291","かそく","false"
"1-n292","ふしぎなまもり","false"
"1-n293","ぼうおん","false"
"1-n294","ぼうおん","false"
"1-n295","ぼうおん","false"
"1-n296","あついしぼう","false"
"1-n296","こんじょう","false"
"1-n297","あついしぼう","false"
"1-n297","こんじょう","false"
"1-n298","あついしぼう","false"
"1-n298","ちからもち","false"
"1-n299","がんじょう","false"
"1-n299","じりょく","false"
"1-n300","メロメロボディ","false"
"1-n300","ノーマルスキン","false"
"1-n301","メロメロボディ","false"
"1-n301","ノーマルスキン","false"
"1-n302","するどいめ","false"
"1-n302","あとだし","false"
"1-n302m","マジックミラー","false"
"1-n303","かいりきバサミ","false"
"1-n303","いかく","false"
"1-n303m","ちからもち","false"
"1-n304","がんじょう","false"
"1-n304","いしあたま","false"
"1-n305","がんじょう","false"
"1-n305","いしあたま","false"
"1-n306","がんじょう","false"
"1-n306","いしあたま","false"
"1-n306m","フィルター","false"
"1-n307","ヨガパワー","false"
"1-n308","ヨガパワー","false"
"1-n308m","ヨガパワー","false"
"1-n309","せいでんき","false"
"1-n309","ひらいしん","false"
"1-n310","せいでんき","false"
"1-n310","ひらいしん","false"
"1-n310m","いかく","false"
"1-n311","プラス","false"
"1-n312","マイナス","false"
"1-n313","はっこう","false"
"1-n313","むしのしらせ","false"
"1-n314","どんかん","false"
"1-n314","いろめがね","false"
"1-n315","しぜんかいふく","false"
"1-n315","どくのトゲ","false"
"1-n316","ヘドロえき","false"
"1-n316","ねんちゃく","false"
"1-n317","ヘドロえき","false"
"1-n317","ねんちゃく","false"
"1-n318","さめはだ","false"
"1-n319","さめはだ","false"
"1-n319m","がんじょうあご","false"
"1-n320","みずのベール","false"
"1-n320","どんかん","false"
"1-n321","みずのベール","false"
"1-n321","どんかん","false"
"1-n322","どんかん","false"
"1-n322","たんじゅん","false"
"1-n323","マグマのよろい","false"
"1-n323","ハードロック","false"
"1-n323m","ちからずく","false"
"1-n324","しろいけむり","false"
"1-n324","ひでり","false"
"1-n325","あついしぼう","false"
"1-n325","マイペース","false"
"1-n326","あついしぼう","false"
"1-n326","マイペース","false"
"1-n327","マイペース","false"
"1-n327","ちどりあし","false"
"1-n328","かいりきバサミ","false"
"1-n328","ありじごく","false"
"1-n329","ふゆう","false"
"1-n330","ふゆう","false"
"1-n331","すながくれ","false"
"1-n332","すながくれ","false"
"1-n333","しぜんかいふく","false"
"1-n334","しぜんかいふく","false"
"1-n334m","フェアリースキン","false"
"1-n335","めんえき","false"
"1-n336","だっぴ","false"
"1-n337","ふゆう","false"
"1-n338","ふゆう","false"
"1-n339","どんかん","false"
"1-n339","きけんよち","false"
"1-n340","どんかん","false"
"1-n340","きけんよち","false"
"1-n341","かいりきバサミ","false"
"1-n341","シェルアーマー","false"
"1-n342","かいりきバサミ","false"
"1-n342","シェルアーマー","false"
"1-n343","ふゆう","false"
"1-n344","ふゆう","false"
"1-n345","きゅうばん","false"
"1-n346","きゅうばん","false"
"1-n347","カブトアーマー","false"
"1-n348","カブトアーマー","false"
"1-n349","すいすい","false"
"1-n349","どんかん","false"
"1-n350","ふしぎなうろこ","false"
"1-n350","かちき","false"
"1-n351","てんきや","false"
"1-n352","へんしょく","false"
"1-n353","ふみん","false"
"1-n353","おみとおし","false"
"1-n354","ふみん","false"
"1-n354","おみとおし","false"
"1-n354m","いたずらごころ","false"
"1-n355","ふゆう","false"
"1-n356","プレッシャー","false"
"1-n357","ようりょくそ","false"
"1-n357","サンパワー","false"
"1-n358","ふゆう","false"
"1-n359","プレッシャー","false"
"1-n359","きょううん","false"
"1-n359m","マジックミラー","false"
"1-n360","かげふみ","false"
"1-n361","せいしんりょく","false"
"1-n361","アイスボディ","false"
"1-n362","せいしんりょく","false"
"1-n362","アイスボディ","false"
"1-n362m","フリーズスキン","false"
"1-n363","あついしぼう","false"
"1-n363","アイスボディ","false"
"1-n364","あついしぼう","false"
"1-n364","アイスボディ","false"
"1-n365","あついしぼう","false"
"1-n365","アイスボディ","false"
"1-n366","シェルアーマー","false"
"1-n367","すいすい","false"
"1-n368","すいすい","false"
"1-n369","すいすい","false"
"1-n369","いしあたま","false"
"1-n370","すいすい","false"
"1-n371","いしあたま","false"
"1-n372","いしあたま","false"
"1-n373","いかく","false"
"1-n373m","スカイスキン","false"
"1-n374","クリアボディ","false"
"1-n375","クリアボディ","false"
"1-n376","クリアボディ","false"
"1-n376m","かたいツメ","false"
"1-n377","クリアボディ","false"
"1-n378","クリアボディ","false"
"1-n379","クリアボディ","false"
"1-n380","ふゆう","false"
"1-n380m","ふゆう","false"
"1-n381","ふゆう","false"
"1-n381m","ふゆう","false"
"1-n382","あめふらし","false"
"1-n382p","はじまりのうみ","false"
"1-n383","ひでり","false"
"1-n383p","おわりのだいち","false"
"1-n384","エアロック","false"
"1-n384m","デルタストリーム","false"
"1-n385","てんのめぐみ","false"
"1-n386","プレッシャー","false"
"1-n386a","プレッシャー","false"
"1-n386d","プレッシャー","false"
"1-n386s","プレッシャー","false"
"1-n387","しんりょく","false"
"1-n388","しんりょく","false"
"1-n389","しんりょく","false"
"1-n390","もうか","false"
"1-n391","もうか","false"
"1-n392","もうか","false"
"1-n393","げきりゅう","false"
"1-n394","げきりゅう","false"
"1-n395","げきりゅう","false"
"1-n396","するどいめ","false"
"1-n397","いかく","false"
"1-n398","いかく","false"
"1-n399","たんじゅん","false"
"1-n399","てんねん","false"
"1-n400","たんじゅん","false"
"1-n400","てんねん","false"
"1-n401","だっぴ","false"
"1-n402","むしのしらせ","false"
"1-n403","とうそうしん","false"
"1-n403","いかく","false"
"1-n404","とうそうしん","false"
"1-n404","いかく","false"
"1-n405","とうそうしん","false"
"1-n405","いかく","false"
"1-n406","しぜんかいふく","false"
"1-n406","どくのトゲ","false"
"1-n407","しぜんかいふく","false"
"1-n407","どくのトゲ","false"
"1-n408","かたやぶり","false"
"1-n409","かたやぶり","false"
"1-n410","がんじょう","false"
"1-n411","がんじょう","false"
"1-n412","だっぴ","false"
"1-n413","きけんよち","false"
"1-n413s","きけんよち","false"
"1-n413d","きけんよち","false"
"1-n414","むしのしらせ","false"
"1-n415","みつあつめ","false"
"1-n416","プレッシャー","false"
"1-n417","にげあし","false"
"1-n417","ものひろい","false"
"1-n418","すいすい","false"
"1-n419","すいすい","false"
"1-n420","ようりょくそ","false"
"1-n421","フラワーギフト","false"
"1-n422","ねんちゃく","false"
"1-n422","よびみず","false"
"1-n423","ねんちゃく","false"
"1-n423","よびみず","false"
"1-n424","テクニシャン","false"
"1-n424","ものひろい","false"
"1-n425","ゆうばく","false"
"1-n425","かるわざ","false"
"1-n426","ゆうばく","false"
"1-n426","かるわざ","false"
"1-n427","にげあし","false"
"1-n427","ぶきよう","false"
"1-n428","メロメロボディ","false"
"1-n428","ぶきよう","false"
"1-n428m","きもったま","false"
"1-n429","ふゆう","false"
"1-n430","ふみん","false"
"1-n430","きょううん","false"
"1-n431","じゅうなん","false"
"1-n431","マイペース","false"
"1-n432","あついしぼう","false"
"1-n432","マイペース","false"
"1-n433","ふゆう","false"
"1-n434","あくしゅう","false"
"1-n434","ゆうばく","false"
"1-n435","あくしゅう","false"
"1-n435","ゆうばく","false"
"1-n436","ふゆう","false"
"1-n436","たいねつ","false"
"1-n437","ふゆう","false"
"1-n437","たいねつ","false"
"1-n438","がんじょう","false"
"1-n438","いしあたま","false"
"1-n439","ぼうおん","false"
"1-n439","フィルター","false"
"1-n440","しぜんかいふく","false"
"1-n440","てんのめぐみ","false"
"1-n441","するどいめ","false"
"1-n441","ちどりあし","false"
"1-n442","プレッシャー","false"
"1-n443","すながくれ","false"
"1-n444","すながくれ","false"
"1-n445","すながくれ","false"
"1-n445m","すなのちから","false"
"1-n446","ものひろい","false"
"1-n446","あついしぼう","false"
"1-n447","ふくつのこころ","false"
"1-n447","せいしんりょく","false"
"1-n448","ふくつのこころ","false"
"1-n448","せいしんりょく","false"
"1-n448m","てきおうりょく","false"
"1-n449","すなおこし","false"
"1-n450","すなおこし","false"
"1-n451","カブトアーマー","false"
"1-n451","スナイパー","false"
"1-n452","カブトアーマー","false"
"1-n452","スナイパー","false"
"1-n453","きけんよち","false"
"1-n453","かんそうはだ","false"
"1-n454","きけんよち","false"
"1-n454","かんそうはだ","false"
"1-n455","ふゆう","false"
"1-n456","すいすい","false"
"1-n456","よびみず","false"
"1-n457","すいすい","false"
"1-n457","よびみず","false"
"1-n458","すいすい","false"
"1-n458","ちょすい","false"
"1-n459","ゆきふらし","false"
"1-n460","ゆきふらし","false"
"1-n460m","ゆきふらし","false"
"1-n461","プレッシャー","false"
"1-n462","じりょく","false"
"1-n462","がんじょう","false"
"1-n463","マイペース","false"
"1-n463","どんかん","false"
"1-n464","ひらいしん","false"
"1-n464","ハードロック","false"
"1-n465","ようりょくそ","false"
"1-n465","リーフガード","false"
"1-n466","でんきエンジン","false"
"1-n467","ほのおのからだ","false"
"1-n468","はりきり","false"
"1-n468","てんのめぐみ","false"
"1-n469","かそく","false"
"1-n469","いろめがね","false"
"1-n470","リーフガード","false"
"1-n471","ゆきがくれ","false"
"1-n472","かいりきバサミ","false"
"1-n472","すながくれ","false"
"1-n473","どんかん","false"
"1-n473","ゆきがくれ","false"
"1-n474","てきおうりょく","false"
"1-n474","ダウンロード","false"
"1-n475","ふくつのこころ","false"
"1-n475m","せいしんりょく","false"
"1-n476","がんじょう","false"
"1-n476","じりょく","false"
"1-n477","プレッシャー","false"
"1-n478","ゆきがくれ","false"
"1-n479","ふゆう","false"
"1-n479h","ふゆう","false"
"1-n479w","ふゆう","false"
"1-n479f","ふゆう","false"
"1-n479s","ふゆう","false"
"1-n479c","ふゆう","false"
"1-n480","ふゆう","false"
"1-n481","ふゆう","false"
"1-n482","ふゆう","false"
"1-n483","プレッシャー","false"
"1-n484","プレッシャー","false"
"1-n485","もらいび","false"
"1-n486","スロースタート","false"
"1-n487","プレッシャー","false"
"1-n487o","ふゆう","false"
"1-n488","ふゆう","false"
"1-n489","うるおいボディ","false"
"1-n490","うるおいボディ","false"
"1-n491","ナイトメア","false"
"1-n492","しぜんかいふく","false"
"1-n492s","てんのめぐみ","false"
"1-n493","マルチタイプ","false"
"1-n494","しょうりのほし","false"
"1-n495","しんりょく","false"
"1-n496","しんりょく","false"
"1-n497","しんりょく","false"
"1-n498","もうか","false"
"1-n499","もうか","false"
"1-n500","もうか","false"
"1-n501","げきりゅう","false"
"1-n502","げきりゅう","false"
"1-n503","げきりゅう","false"
"1-n504","にげあし","false"
"1-n504","するどいめ","false"
"1-n505","はっこう","false"
"1-n505","するどいめ","false"
"1-n506","やるき","false"
"1-n506","ものひろい","false"
"1-n507","いかく","false"
"1-n507","すなかき","false"
"1-n508","いかく","false"
"1-n508","すなかき","false"
"1-n509","じゅうなん","false"
"1-n509","かるわざ","false"
"1-n510","じゅうなん","false"
"1-n510","かるわざ","false"
"1-n511","くいしんぼう","false"
"1-n512","くいしんぼう","false"
"1-n513","くいしんぼう","false"
"1-n514","くいしんぼう","false"
"1-n515","くいしんぼう","false"
"1-n516","くいしんぼう","false"
"1-n517","よちむ","false"
"1-n517","シンクロ","false"
"1-n518","よちむ","false"
"1-n518","シンクロ","false"
"1-n519","はとむね","false"
"1-n519","きょううん","false"
"1-n520","はとむね","false"
"1-n520","きょううん","false"
"1-n521","はとむね","false"
"1-n521","きょううん","false"
"1-n522","ひらいしん","false"
"1-n522","でんきエンジン","false"
"1-n523","ひらいしん","false"
"1-n523","でんきエンジン","false"
"1-n524","がんじょう","false"
"1-n524","くだけるよろい","false"
"1-n525","がんじょう","false"
"1-n525","くだけるよろい","false"
"1-n526","がんじょう","false"
"1-n526","すなおこし","false"
