"pokemonId","moveName"
"1-n3","くさぶえ"
"1-n3","マジカルリーフ"
"1-n3","リーフストーム"
"1-n3","パワーウィップ"
"1-n3","グラスフィールド"
"1-n3","しめつける"
"1-n3","いびき"
"1-n3","げきりん"
"1-n3","はたきおとす"
"1-n3","とおせんぼう"
"1-n3","タネばくだん"
"1-n3","じだんだ"
"1-n3","ハードプラント"
"1-n3","くさのちかい"
"1-n3m","はなびらのまい"
"1-n3m","たいあたり"
"1-n3m","なきごえ"
"1-n3m","やどりぎのタネ"
"1-n3m","つるのムチ"
"1-n3m","どくのこな"
"1-n3m","ねむりごな"
"1-n3m","とっしん"
"1-n3m","はっぱカッター"
"1-n3m","あまいかおり"
"1-n3m","せいちょう"
"1-n3m","すてみタックル"
"1-n3m","なやみのタネ"
"1-n3m","こうごうせい"
"1-n3m","はなふぶき"
"1-n3m","ソーラービーム"
"1-n3m","ふるいたてる"
"1-n3m","ほえる"
"1-n3m","どくどく"
"1-n3m","ベノムショック"
"1-n3m","めざめるパワー"
"1-n3m","にほんばれ"
"1-n3m","はかいこうせん"
"1-n3m","ひかりのかべ"
"1-n3m","まもる"
"1-n3m","しんぴのまもり"
"1-n3m","やつあたり"
"1-n3m","じしん"
"1-n3m","おんがえし"
"1-n3m","かげぶんしん"
"1-n3m","ヘドロばくだん"
"1-n3m","からげんき"
"1-n3m","ねむる"
"1-n3m","メロメロ"
"1-n3m","りんしょう"
"1-n3m","エコーボイス"
"1-n3m","エナジーボール"
"1-n3m","ギガインパクト"
"1-n3m","つるぎのまい"
"1-n3m","じならし"
"1-n3m","くさむすび"
"1-n3m","いばる"
"1-n3m","ねごと"
"1-n3m","みがわり"
"1-n3m","しぜんのちから"
"1-n3m","ないしょばなし"
"1-n3m","ヘドロこうげき"
"1-n3m","ロケットずつき"
"1-n3m","ドわすれ"
"1-n3m","のろい"
"1-n3m","ギガドレイン"
"1-n3m","こらえる"
"1-n3m","あまえる"
"1-n3m","ねをはる"
"1-n3m","くさぶえ"
"1-n3m","マジカルリーフ"
"1-n3m","リーフストーム"
"1-n3m","パワーウィップ"
"1-n3m","グラスフィールド"
"1-n3m","しめつける"
"1-n3m","いびき"
"1-n3m","げきりん"
"1-n3m","はたきおとす"
"1-n3m","とおせんぼう"
"1-n3m","タネばくだん"
"1-n3m","じだんだ"
"1-n3m","ハードプラント"
"1-n3m","くさのちかい"
"1-n4","ひっかく"
"1-n4","なきごえ"
"1-n4","ひのこ"
"1-n4","えんまく"
"1-n4","りゅうのいかり"
"1-n4","こわいかお"
"1-n4","ほのおのキバ"
"1-n4","はじけるほのお"
"1-n4","きりさく"
"1-n4","かえんほうしゃ"
"1-n4","ほのおのうず"
"1-n4","れんごく"
"1-n4","ふるいたてる"
"1-n4","ドラゴンクロー"
"1-n4","どくどく"
"1-n4","めざめるパワー"
"1-n4","にほんばれ"
"1-n4","まもる"
"1-n4","やつあたり"
"1-n4","おんがえし"
"1-n4","かわらわり"
"1-n4","かげぶんしん"
"1-n4","だいもんじ"
"1-n4","がんせきふうじ"
"1-n4","つばめがえし"
"1-n4","からげんき"
"1-n4","ニトロチャージ"
"1-n4","ねむる"
"1-n4","メロメロ"
"1-n4","りんしょう"
"1-n4","エコーボイス"
"1-n4","オーバーヒート"
"1-n4","なげつける"
"1-n4","おにび"
"1-n4","シャドークロー"
"1-n4","つるぎのまい"
"1-n4","いわなだれ"
"1-n4","いばる"
"1-n4","ねごと"
"1-n4","みがわり"
"1-n4","ないしょばなし"
"1-n4","かみつく"
"1-n4","カウンター"
"1-n4","はらだいこ"
"1-n4","げきりん"
"1-n4","メタルクロー"
"1-n4","かみくだく"
"1-n4","げんしのちから"
"1-n4","ふくろだたき"
"1-n4","きあいパンチ"
"1-n4","エアカッター"
"1-n4","りゅうのまい"
"1-n4","フレアドライブ"
"1-n4","りゅうのはどう"
"1-n4","ドラゴンダイブ"
"1-n4","ほのおのパンチ"
"1-n4","かみなりパンチ"
"1-n4","いびき"
"1-n4","アイアンテール"
"1-n4","ねっぷう"
"1-n4","ほのおのちかい"
"1-n5","ひっかく"
"1-n5","なきごえ"
"1-n5","ひのこ"
"1-n5","えんまく"
"1-n5","りゅうのいかり"
"1-n5","こわいかお"
"1-n5","ほのおのキバ"
"1-n5","はじけるほのお"
"1-n5","きりさく"
"1-n5","かえんほうしゃ"
"1-n5","ほのおのうず"
"1-n5","れんごく"
"1-n5","ふるいたてる"
"1-n5","ドラゴンクロー"
"1-n5","どくどく"
"1-n5","めざめるパワー"
"1-n5","にほんばれ"
"1-n5","まもる"
"1-n5","やつあたり"
"1-n5","おんがえし"
"1-n5","かわらわり"
"1-n5","かげぶんしん"
"1-n5","だいもんじ"
"1-n5","がんせきふうじ"
"1-n5","つばめがえし"
"1-n5","からげんき"
"1-n5","ニトロチャージ"
"1-n5","ねむる"
"1-n5","メロメロ"
"1-n5","りんしょう"
"1-n5","エコーボイス"
"1-n5","オーバーヒート"
"1-n5","なげつける"
"1-n5","おにび"
"1-n5","シャドークロー"
"1-n5","つるぎのまい"
"1-n5","いわなだれ"
"1-n5","いばる"
"1-n5","ねごと"
"1-n5","みがわり"
"1-n5","ないしょばなし"
"1-n5","かみつく"
"1-n5","カウンター"
"1-n5","はらだいこ"
"1-n5","げきりん"
"1-n5","メタルクロー"
"1-n5","かみくだく"
"1-n5","げんしのちから"
"1-n5","ふくろだたき"
"1-n5","きあいパンチ"
"1-n5","エアカッター"
"1-n5","りゅうのまい"
"1-n5","フレアドライブ"
"1-n5","りゅうのはどう"
"1-n5","ドラゴンダイブ"
"1-n5","ほのおのパンチ"
"1-n5","かみなりパンチ"
"1-n5","いびき"
"1-n5","アイアンテール"
"1-n5","ねっぷう"
"1-n5","ほのおのちかい"
"1-n6","つばさでうつ"
"1-n6","フレアドライブ"
"1-n6","ねっぷう"
"1-n6","ドラゴンクロー"
"1-n6","シャドークロー"
"1-n6","エアスラッシュ"
"1-n6","ひっかく"
"1-n6","なきごえ"
"1-n6","ひのこ"
"1-n6","えんまく"
"1-n6","りゅうのいかり"
"1-n6","こわいかお"
"1-n6","ほのおのキバ"
"1-n6","はじけるほのお"
"1-n6","きりさく"
"1-n6","かえんほうしゃ"
"1-n6","ほのおのうず"
"1-n6","れんごく"
"1-n6","ふるいたてる"
"1-n6","ほえる"
"1-n6","どくどく"
"1-n6","めざめるパワー"
"1-n6","にほんばれ"
"1-n6","はかいこうせん"
"1-n6","まもる"
"1-n6","はねやすめ"
"1-n6","やつあたり"
"1-n6","ソーラービーム"
"1-n6","じしん"
"1-n6","おんがえし"
"1-n6","かわらわり"
"1-n6","かげぶんしん"
"1-n6","だいもんじ"
"1-n6","がんせきふうじ"
"1-n6","つばめがえし"
"1-n6","からげんき"
"1-n6","ニトロチャージ"
"1-n6","ねむる"
"1-n6","メロメロ"
"1-n6","りんしょう"
"1-n6","エコーボイス"
"1-n6","オーバーヒート"
"1-n6","はがねのつばさ"
"1-n6","きあいだま"
"1-n6","なげつける"
"1-n6","フリーフォール"
"1-n6","ぶんまわす"
"1-n6","おにび"
"1-n6","ギガインパクト"
"1-n6","つるぎのまい"
"1-n6","そらをとぶ"
"1-n6","じならし"
"1-n6","いわなだれ"
"1-n6","ドラゴンテール"
"1-n6","いばる"
"1-n6","ねごと"
"1-n6","みがわり"
"1-n6","ないしょばなし"
"1-n6","かみつく"
"1-n6","カウンター"
"1-n6","はらだいこ"
"1-n6","げきりん"
"1-n6","メタルクロー"
"1-n6","かみくだく"
"1-n6","げんしのちから"
"1-n6","ふくろだたき"
"1-n6","きあいパンチ"
"1-n6","エアカッター"
"1-n6","りゅうのまい"
"1-n6","りゅうのはどう"
"1-n6","ドラゴンダイブ"
"1-n6","ほのおのパンチ"
"1-n6","かみなりパンチ"
"1-n6","いびき"
"1-n6","アイアンテール"
"1-n6","おいかぜ"
"1-n6","きりばらい"
"1-n6","ブラストバーン"
"1-n6","ほのおのちかい"
"1-n6x","つばさでうつ"
"1-n6x","フレアドライブ"
"1-n6x","ねっぷう"
"1-n6x","ドラゴンクロー"
"1-n6x","シャドークロー"
"1-n6x","エアスラッシュ"
"1-n6x","ひっかく"
"1-n6x","なきごえ"
"1-n6x","ひのこ"
"1-n6x","えんまく"
"1-n6x","りゅうのいかり"
"1-n6x","こわいかお"
"1-n6x","ほのおのキバ"
"1-n6x","はじけるほのお"
"1-n6x","きりさく"
"1-n6x","かえんほうしゃ"
"1-n6x","ほのおのうず"
"1-n6x","れんごく"
"1-n6x","ふるいたてる"
"1-n6x","ほえる"
"1-n6x","どくどく"
"1-n6x","めざめるパワー"
"1-n6x","にほんばれ"
"1-n6x","はかいこうせん"
"1-n6x","まもる"
"1-n6x","はねやすめ"
"1-n6x","やつあたり"
"1-n6x","ソーラービーム"
"1-n6x","じしん"
"1-n6x","おんがえし"
"1-n6x","かわらわり"
"1-n6x","かげぶんしん"
"1-n6x","だいもんじ"
"1-n6x","がんせきふうじ"
"1-n6x","つばめがえし"
"1-n6x","からげんき"
"1-n6x","ニトロチャージ"
"1-n6x","ねむる"
"1-n6x","メロメロ"
"1-n6x","りんしょう"
"1-n6x","エコーボイス"
"1-n6x","オーバーヒート"
"1-n6x","はがねのつばさ"
"1-n6x","きあいだま"
"1-n6x","なげつける"
"1-n6x","フリーフォール"
"1-n6x","ぶんまわす"
"1-n6x","おにび"
"1-n6x","ギガインパクト"
"1-n6x","つるぎのまい"
"1-n6x","そらをとぶ"
"1-n6x","じならし"
"1-n6x","いわなだれ"
"1-n6x","ドラゴンテール"
"1-n6x","いばる"
"1-n6x","ねごと"
"1-n6x","みがわり"
"1-n6x","ないしょばなし"
"1-n6x","かみつく"
"1-n6x","カウンター"
"1-n6x","はらだいこ"
"1-n6x","げきりん"
"1-n6x","メタルクロー"
"1-n6x","かみくだく"
"1-n6x","げんしのちから"
"1-n6x","ふくろだたき"
"1-n6x","きあいパンチ"
"1-n6x","エアカッター"
"1-n6x","りゅうのまい"
"1-n6x","りゅうのはどう"
"1-n6x","ドラゴンダイブ"
"1-n6x","ほのおのパンチ"
"1-n6x","かみなりパンチ"
"1-n6x","いびき"
"1-n6x","アイアンテール"
"1-n6x","おいかぜ"
"1-n6x","きりばらい"
"1-n6x","ブラストバーン"
"1-n6x","ほのおのちかい"
"1-n6y","つばさでうつ"
"1-n6y","フレアドライブ"
"1-n6y","ねっぷう"
"1-n6y","ドラゴンクロー"
"1-n6y","シャドークロー"
"1-n6y","エアスラッシュ"
"1-n6y","ひっかく"
"1-n6y","なきごえ"
"1-n6y","ひのこ"
"1-n6y","えんまく"
"1-n6y","りゅうのいかり"
"1-n6y","こわいかお"
"1-n6y","ほのおのキバ"
"1-n6y","はじけるほのお"
"1-n6y","きりさく"
"1-n6y","かえんほうしゃ"
"1-n6y","ほのおのうず"
"1-n6y","れんごく"
"1-n6y","ふるいたてる"
"1-n6y","ほえる"
"1-n6y","どくどく"
"1-n6y","めざめるパワー"
"1-n6y","にほんばれ"
"1-n6y","はかいこうせん"
"1-n6y","まもる"
"1-n6y","はねやすめ"
"1-n6y","やつあたり"
"1-n6y","ソーラービーム"
"1-n6y","じしん"
"1-n6y","おんがえし"
"1-n6y","かわらわり"
"1-n6y","かげぶんしん"
"1-n6y","だいもんじ"
"1-n6y","がんせきふうじ"
"1-n6y","つばめがえし"
"1-n6y","からげんき"
"1-n6y","ニトロチャージ"
"1-n6y","ねむる"
"1-n6y","メロメロ"
"1-n6y","りんしょう"
"1-n6y","エコーボイス"
"1-n6y","オーバーヒート"
"1-n6y","はがねのつばさ"
"1-n6y","きあいだま"
"1-n6y","なげつける"
"1-n6y","フリーフォール"
"1-n6y","ぶんまわす"
"1-n6y","おにび"
"1-n6y","ギガインパクト"
"1-n6y","つるぎのまい"
"1-n6y","そらをとぶ"
"1-n6y","じならし"
"1-n6y","いわなだれ"
"1-n6y","ドラゴンテール"
"1-n6y","いばる"
"1-n6y","ねごと"
"1-n6y","みがわり"
"1-n6y","ないしょばなし"
"1-n6y","かみつく"
"1-n6y","カウンター"
"1-n6y","はらだいこ"
"1-n6y","げきりん"
"1-n6y","メタルクロー"
"1-n6y","かみくだく"
"1-n6y","げんしのちから"
"1-n6y","ふくろだたき"
"1-n6y","きあいパンチ"
"1-n6y","エアカッター"
"1-n6y","りゅうのまい"
"1-n6y","りゅうのはどう"
"1-n6y","ドラゴンダイブ"
"1-n6y","ほのおのパンチ"
"1-n6y","かみなりパンチ"
"1-n6y","いびき"
"1-n6y","アイアンテール"
"1-n6y","おいかぜ"
"1-n6y","きりばらい"
"1-n6y","ブラストバーン"
"1-n6y","ほのおのちかい"
"1-n7","たいあたり"
"1-n7","しっぽをふる"
"1-n7","みずでっぽう"
"1-n7","からにこもる"
"1-n7","あわ"
"1-n7","かみつく"
"1-n7","こうそくスピン"
"1-n7","まもる"
"1-n7","みずのはどう"
"1-n7","アクアテール"
"1-n7","ロケットずつき"
"1-n7","てっぺき"
"1-n7","あまごい"
"1-n7","ハイドロポンプ"
"1-n7","ふるいたてる"
"1-n7","どくどく"
"1-n7","あられ"
"1-n7","めざめるパワー"
"1-n7","れいとうビーム"
"1-n7","ふぶき"
"1-n7","やつあたり"
"1-n7","おんがえし"
"1-n7","かわらわり"
"1-n7","かげぶんしん"
"1-n7","がんせきふうじ"
"1-n7","からげんき"
"1-n7","ねむる"
"1-n7","メロメロ"
"1-n7","りんしょう"
"1-n7","ねっとう"
"1-n7","なげつける"
"1-n7","ジャイロボール"
"1-n7","いばる"
"1-n7","ねごと"
"1-n7","みがわり"
"1-n7","なみのり"
"1-n7","たきのぼり"
"1-n7","ないしょばなし"
"1-n7","しろいきり"
"1-n7","くろいきり"
"1-n7","じたばた"
"1-n7","みやぶる"
"1-n7","ミラーコート"
"1-n7","ねこだまし"
"1-n7","あくび"
"1-n7","リフレッシュ"
"1-n7","どろあそび"
"1-n7","しおふき"
"1-n7","だくりゅう"
"1-n7","しおみず"
"1-n7","アクアリング"
"1-n7","はどうだん"
"1-n7","りゅうのはどう"
"1-n7","アクアジェット"
"1-n7","れいとうパンチ"
"1-n7","いびき"
"1-n7","こごえるかぜ"
"1-n7","アイアンテール"
"1-n7","きあいパンチ"
"1-n7","しねんのずつき"
"1-n7","みずのちかい"
"1-n8","たいあたり"
"1-n8","しっぽをふる"
"1-n8","みずでっぽう"
"1-n8","からにこもる"
"1-n8","あわ"
"1-n8","かみつく"
"1-n8","こうそくスピン"
"1-n8","まもる"
"1-n8","みずのはどう"
"1-n8","アクアテール"
"1-n8","ロケットずつき"
"1-n8","てっぺき"
"1-n8","あまごい"
"1-n8","ハイドロポンプ"
"1-n8","ふるいたてる"
"1-n8","どくどく"
"1-n8","あられ"
"1-n8","めざめるパワー"
"1-n8","れいとうビーム"
"1-n8","ふぶき"
"1-n8","やつあたり"
"1-n8","おんがえし"
"1-n8","かわらわり"
"1-n8","かげぶんしん"
"1-n8","がんせきふうじ"
"1-n8","からげんき"
"1-n8","ねむる"
"1-n8","メロメロ"
"1-n8","りんしょう"
"1-n8","ねっとう"
"1-n8","なげつける"
"1-n8","ジャイロボール"
"1-n8","いばる"
"1-n8","ねごと"
"1-n8","みがわり"
"1-n8","なみのり"
"1-n8","たきのぼり"
"1-n8","ないしょばなし"
"1-n8","しろいきり"
"1-n8","くろいきり"
"1-n8","じたばた"
"1-n8","みやぶる"
"1-n8","ミラーコート"
"1-n8","ねこだまし"
"1-n8","あくび"
"1-n8","リフレッシュ"
"1-n8","どろあそび"
"1-n8","しおふき"
"1-n8","だくりゅう"
"1-n8","しおみず"
"1-n8","アクアリング"
"1-n8","はどうだん"
"1-n8","りゅうのはどう"
"1-n8","アクアジェット"
"1-n8","れいとうパンチ"
"1-n8","いびき"
"1-n8","こごえるかぜ"
"1-n8","アイアンテール"
"1-n8","きあいパンチ"
"1-n8","しねんのずつき"
"1-n8","みずのちかい"
"1-n9","ラスターカノン"
"1-n9","たいあたり"
"1-n9","しっぽをふる"
"1-n9","みずでっぽう"
"1-n9","からにこもる"
"1-n9","あわ"
"1-n9","かみつく"
"1-n9","こうそくスピン"
"1-n9","まもる"
"1-n9","みずのはどう"
"1-n9","アクアテール"
"1-n9","ロケットずつき"
"1-n9","てっぺき"
"1-n9","あまごい"
"1-n9","ハイドロポンプ"
"1-n9","ふるいたてる"
"1-n9","ほえる"
"1-n9","どくどく"
"1-n9","あられ"
"1-n9","めざめるパワー"
"1-n9","れいとうビーム"
"1-n9","ふぶき"
"1-n9","はかいこうせん"
"1-n9","やつあたり"
"1-n9","うちおとす"
"1-n9","じしん"
"1-n9","おんがえし"
"1-n9","かわらわり"
"1-n9","かげぶんしん"
"1-n9","がんせきふうじ"
"1-n9","からげんき"
"1-n9","ねむる"
"1-n9","メロメロ"
"1-n9","りんしょう"
"1-n9","きあいだま"
"1-n9","ねっとう"
"1-n9","なげつける"
"1-n9","ギガインパクト"
"1-n9","ジャイロボール"
"1-n9","じならし"
"1-n9","いわなだれ"
"1-n9","ドラゴンテール"
"1-n9","いばる"
"1-n9","ねごと"
"1-n9","みがわり"
"1-n9","なみのり"
"1-n9","あくのはどう"
"1-n9","たきのぼり"
"1-n9","ないしょばなし"
"1-n9","しろいきり"
"1-n9","くろいきり"
"1-n9","じたばた"
"1-n9","みやぶる"
"1-n9","ミラーコート"
"1-n9","ねこだまし"
"1-n9","あくび"
"1-n9","リフレッシュ"
"1-n9","どろあそび"
"1-n9","しおふき"
"1-n9","だくりゅう"
"1-n9","しおみず"
"1-n9","アクアリング"
"1-n9","はどうだん"
"1-n9","りゅうのはどう"
"1-n9","アクアジェット"
"1-n9","れいとうパンチ"
"1-n9","いびき"
"1-n9","こごえるかぜ"
"1-n9","げきりん"
"1-n9","アイアンテール"
"1-n9","きあいパンチ"
"1-n9","シグナルビーム"
"1-n9","しねんのずつき"
"1-n9","アクアブレイク"
"1-n9","ハイドロカノン"
"1-n9","みずのちかい"
"1-n9m","ラスターカノン"
"1-n9m","たいあたり"
"1-n9m","しっぽをふる"
"1-n9m","みずでっぽう"
"1-n9m","からにこもる"
"1-n9m","あわ"
"1-n9m","かみつく"
"1-n9m","こうそくスピン"
"1-n9m","まもる"
"1-n9m","みずのはどう"
"1-n9m","アクアテール"
"1-n9m","ロケットずつき"
"1-n9m","てっぺき"
"1-n9m","あまごい"
"1-n9m","ハイドロポンプ"
"1-n9m","ふるいたてる"
"1-n9m","ほえる"
"1-n9m","どくどく"
"1-n9m","あられ"
"1-n9m","めざめるパワー"
"1-n9m","れいとうビーム"
"1-n9m","ふぶき"
"1-n9m","はかいこうせん"
"1-n9m","やつあたり"
"1-n9m","うちおとす"
"1-n9m","じしん"
"1-n9m","おんがえし"
"1-n9m","かわらわり"
"1-n9m","かげぶんしん"
"1-n9m","がんせきふうじ"
"1-n9m","からげんき"
"1-n9m","ねむる"
"1-n9m","メロメロ"
"1-n9m","りんしょう"
"1-n9m","きあいだま"
"1-n9m","ねっとう"
"1-n9m","なげつける"
"1-n9m","ギガインパクト"
"1-n9m","ジャイロボール"
"1-n9m","じならし"
"1-n9m","いわなだれ"
"1-n9m","ドラゴンテール"
"1-n9m","いばる"
"1-n9m","ねごと"
"1-n9m","みがわり"
"1-n9m","なみのり"
"1-n9m","あくのはどう"
"1-n9m","たきのぼり"
"1-n9m","ないしょばなし"
"1-n9m","しろいきり"
"1-n9m","くろいきり"
"1-n9m","じたばた"
"1-n9m","みやぶる"
"1-n9m","ミラーコート"
"1-n9m","ねこだまし"
"1-n9m","あくび"
"1-n9m","リフレッシュ"
"1-n9m","どろあそび"
"1-n9m","しおふき"
"1-n9m","だくりゅう"
"1-n9m","しおみず"
"1-n9m","アクアリング"
"1-n9m","はどうだん"
"1-n9m","りゅうのはどう"
"1-n9m","アクアジェット"
"1-n9m","れいとうパンチ"
"1-n9m","いびき"
"1-n9m","こごえるかぜ"
"1-n9m","げきりん"
"1-n9m","アイアンテール"
"1-n9m","きあいパンチ"
"1-n9m","シグナルビーム"
"1-n9m","しねんのずつき"
"1-n9m","アクアブレイク"
"1-n9m","ハイドロカノン"
"1-n9m","みずのちかい"
"1-n10","たいあたり"
"1-n10","いとをはく"
"1-n10","むしくい"
"1-n10","いびき"
"1-n10","エレキネット"
"1-n11","かたくなる"
"1-n11","てっぺき"
"1-n11","むしくい"
"1-n11","エレキネット"
"1-n11","たいあたり"
"1-n11","いとをはく"
"1-n11","いびき"
"1-n12","かぜおこし"
"1-n12","ねんりき"
"1-n12","どくのこな"
"1-n12","しびれごな"
"1-n12","ねむりごな"
"1-n12","サイケこうせん"
"1-n12","ぎんいろのかぜ"
"1-n12","ちょうおんぱ"
"1-n12","しんぴのまもり"
"1-n12","ふきとばし"
"1-n12","むしのさざめき"
"1-n12","いかりのこな"
"1-n12","ゆうわく"
"1-n12","おいかぜ"
"1-n12","エアスラッシュ"
"1-n12","ちょうのまい"
"1-n12","どくどく"
"1-n12","ベノムショック"
"1-n12","めざめるパワー"
"1-n12","にほんばれ"
"1-n12","はかいこうせん"
"1-n12","まもる"
"1-n12","あまごい"
"1-n12","はねやすめ"
"1-n12","やつあたり"
"1-n12","ソーラービーム"
"1-n12","おんがえし"
"1-n12","サイコキネシス"
"1-n12","シャドーボール"
"1-n12","かげぶんしん"
"1-n12","つばめがえし"
"1-n12","からげんき"
"1-n12","ねむる"
"1-n12","メロメロ"
"1-n12","どろぼう"
"1-n12","りんしょう"
"1-n12","エナジーボール"
"1-n12","アクロバット"
"1-n12","ギガインパクト"
"1-n12","じこあんじ"
"1-n12","まとわりつく"
"1-n12","ゆめくい"
"1-n12","いばる"
"1-n12","ねごと"
"1-n12","とんぼがえり"
"1-n12","みがわり"
"1-n12","ないしょばなし"
"1-n12","いびき"
"1-n12","ギガドレイン"
"1-n12","スキルスワップ"
"1-n12","シグナルビーム"
"1-n12","きりばらい"
"1-n12","むしくい"
"1-n12","エレキネット"
"1-n12","たいあたり"
"1-n12","いとをはく"
"1-n12","かたくなる"
"1-n12","てっぺき"
"1-n13","どくばり"
"1-n13","いとをはく"
"1-n13","むしくい"
"1-n13","エレキネット"
"1-n14","かたくなる"
"1-n14","てっぺき"
"1-n14","むしくい"
"1-n14","エレキネット"
"1-n14","どくばり"
"1-n14","いとをはく"
"1-n15","ダブルニードル"
"1-n15","みだれづき"
"1-n15","いかり"
"1-n15","おいうち"
"1-n15","きあいだめ"
"1-n15","ベノムショック"
"1-n15","ダメおし"
"1-n15","どくびし"
"1-n15","ミサイルばり"
"1-n15","どくづき"
"1-n15","こうそくいどう"
"1-n15","がむしゃら"
"1-n15","とどめばり"
"1-n15","どくどく"
"1-n15","めざめるパワー"
"1-n15","にほんばれ"
"1-n15","はかいこうせん"
"1-n15","まもる"
"1-n15","はねやすめ"
"1-n15","やつあたり"
"1-n15","ソーラービーム"
"1-n15","おんがえし"
"1-n15","かわらわり"
"1-n15","かげぶんしん"
"1-n15","ヘドロばくだん"
"1-n15","つばめがえし"
"1-n15","からげんき"
"1-n15","ねむる"
"1-n15","メロメロ"
"1-n15","どろぼう"
"1-n15","りんしょう"
"1-n15","みねうち"
"1-n15","ぶんまわす"
